player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Ty Clemons,143821,DI,TROY,2,1,0,,0,0,318,0,0,61.9,59.0,6.8,58.7,61.0,47.3,0,6,0,0,,16.7,1,0,1,0.0,0,1,0,1,0,0,82,81,3,21,12,45,0,1,55,27,0,3,4,1,0,7,0,0,0,
Bryce Steele,143838,LB,TROY,2,2,0,80.0,0,0,318,1,0,71.5,72.4,75.1,53.7,72.8,72.2,0,2,0,0,11,10.0,1,0,0,92.5,4,0,0,49,0,33,53,0,0,0,0,0,0,53,6,14,4,5,7,1,5,2,0,31,27,7.8
Owen Stoudmire,143839,DI,NEBRASKA,2,0,0,,0,0,238,0,0,,59.8,76.1,58.9,59.7,44.6,0,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,46,46,0,45,0,1,0,0,24,22,0,2,3,0,0,0,0,0,0,
Nick Morris Jr.,143867,LB,DUKE,2,2,0,100.0,0,0,154,1,0,67.2,65.3,0.0,,66.3,60.1,0,0,0,0,16,14.3,2,0,1,116.7,2,0,0,64,0,35,70,0,0,0,0,0,0,70,0,35,6,4,10,1,2,0,0,24,14,12.0
George Wilson Jr.,143902,ED,S CAROLINA,2,0,0,,0,0,289,0,0,,90.1,74.2,83.6,75.0,73.9,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,12,12,0,0,12,0,0,0,6,6,0,2,2,1,0,1,0,0,0,
Thomas Davis,143939,ED,TULSA,2,0,0,0.0,0,1,320,0,0,65.6,78.7,83.6,74.1,76.7,78.9,1,7,0,0,,0.0,0,1,0,39.6,0,2,0,2,0,17,103,100,0,0,100,0,0,3,54,32,1,5,3,0,2,10,0,0,0,
Jabari Ishmael,143944,ED,MEMPHIS,3,1,0,,0,0,218,0,0,60.0,58.7,81.4,54.8,61.4,25.0,0,1,0,0,,50.0,3,0,0,0.0,0,0,0,0,0,0,76,76,0,7,67,2,0,0,43,33,0,1,2,0,0,1,0,0,0,
Chase Smith,143952,LB,MIAMI FL,2,0,0,50.0,0,0,220,0,0,57.8,53.7,77.5,54.9,47.7,80.1,1,1,0,0,2,0.0,0,0,0,56.3,1,0,0,49,0,42,59,5,0,0,5,0,0,54,5,12,5,1,5,0,2,2,0,2,7,2.0
DeAndre Boykins,143959,CB,FIU,2,2,0,66.7,0,0,166,0,0,62.5,63.2,78.9,55.9,64.3,56.4,0,0,0,0,10,16.7,2,0,0,80.6,4,0,0,37,1,53,110,3,0,0,3,0,0,107,7,50,69,5,8,1,6,0,0,33,9,8.3
Khalil Anderson,144012,CB,MO STATE,2,0,0,0.0,0,0,230,0,0,66.7,66.9,75.4,,62.9,74.2,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,3,15,13,28,0,0,0,0,0,8,28,0,15,2,0,1,0,1,0,0,0,0,
Josh Hough,144050,DI,CINCINNATI,2,1,0,,0,0,138,0,0,,58.3,78.4,63.5,53.3,73.3,1,0,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,0,49,49,42,6,0,1,0,0,29,20,0,3,1,0,0,3,0,0,0,
Derek McDonald,144059,LB,N CAROLINA,2,6,0,75.0,0,0,245,0,0,58.6,65.0,77.8,64.5,69.4,65.4,0,0,0,0,8,10.0,2,0,0,79.7,6,0,0,91,0,50,107,9,0,0,9,0,0,98,6,51,7,4,12,0,8,0,0,29,18,4.8
Jayden Jennings,144092,LB,UCF,2,2,0,50.0,0,0,323,0,0,43.3,57.8,76.2,56.0,71.3,55.5,0,0,0,0,5,25.0,2,0,0,56.3,1,0,0,36,0,18,50,14,0,0,14,0,0,36,4,28,0,2,4,0,2,0,0,5,1,5.0
Armon Mason,144124,ED,CLEMSON,2,0,0,0.0,0,0,140,0,0,60.0,44.5,76.1,59.3,50.2,24.9,0,1,0,0,,100.0,1,0,0,39.6,0,0,0,3,0,1,19,16,0,0,15,1,0,3,10,8,0,0,0,0,1,1,0,0,0,
Dietrick Pennington,144133,DI,CLEMSON,2,0,0,,0,0,140,0,0,,60.8,70.4,57.9,61.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,
Benjamin Perry,144172,LB,LOUISVILLE,2,1,0,80.0,0,0,210,0,0,66.7,84.0,75.8,91.5,79.0,81.9,1,1,0,0,13,0.0,0,0,0,89.2,4,0,0,29,0,20,38,2,0,0,2,0,0,36,3,15,7,5,6,0,5,2,0,27,14,6.8
Zach Lohavichan,144196,DI,WAKE,2,0,0,,0,0,339,0,0,61.9,64.8,78.7,56.2,66.2,75.7,0,1,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,0,82,82,30,46,0,6,0,0,45,37,0,4,5,1,0,1,0,0,0,
Zeiqui Lawton,144225,DI,W KENTUCKY,2,1,0,,0,0,346,0,0,,56.8,75.1,56.6,57.5,71.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,3,11,9,8,0,0,10,21,0,0,0,0,0,0,0,0,0,
Armorion Smith,144238,S,TOLEDO,2,1,0,50.0,0,0,316,0,0,58.1,60.2,77.0,,63.9,69.2,0,0,0,0,15,11.1,1,2,0,70.1,3,0,0,52,0,51,92,1,0,0,1,0,28,91,0,41,11,1,7,0,6,0,0,38,9,12.7
Marcus Bleazard,144293,LB,NAVY,2,0,0,100.0,0,0,237,0,0,62.0,63.2,75.2,67.0,58.6,45.0,0,0,0,0,10,25.0,2,0,0,89.6,2,1,0,17,0,7,23,2,0,0,2,0,0,21,3,13,4,6,6,0,2,1,0,11,5,5.5
Corey Platt Jr.,144431,LB,TEXAS TECH,2,1,0,100.0,0,0,315,0,0,73.3,73.4,73.1,,59.5,79.0,0,0,0,0,6,0.0,0,0,0,83.3,2,0,0,16,0,10,16,0,0,0,0,0,0,16,0,6,0,2,3,0,2,0,0,8,11,4.0
Clayton Smith,144631,ED,ARIZONA ST,2,1,0,,0,0,110,0,0,72.6,87.5,0.0,89.5,60.0,77.4,0,1,0,0,,0.0,0,0,1,0.0,0,1,0,3,0,2,13,9,0,0,8,1,0,4,10,1,0,2,1,0,0,2,0,0,0,
Hayden Bray,144640,ED,VANDERBILT,2,0,0,,0,0,333,0,0,,75.0,72.0,65.7,69.6,71.1,0,0,0,0,,,0,0,0,0.0,0,1,0,1,0,0,10,9,0,1,8,0,0,1,6,4,0,1,0,0,0,1,0,0,0,
Lyrik Rawls,144661,S,ARIZONA ST,2,2,0,75.0,0,0,110,0,0,81.5,79.0,75.2,59.9,69.8,58.3,0,0,0,1,19,16.7,1,0,0,102.1,3,0,0,40,0,32,58,2,0,0,2,0,8,56,1,25,8,1,3,0,4,0,1,36,18,12.0
Donnie Wingate,144674,DI,WYOMING,1,0,0,,0,0,351,0,0,,65.3,75.3,68.5,59.0,71.5,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,19,19,0,0,18,1,0,0,9,10,0,1,1,0,0,2,0,0,0,
Chris Murray,144708,DI,AUBURN,1,1,0,,0,0,115,0,0,60.0,71.1,76.8,56.8,76.6,75.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,1,41,39,0,1,22,16,0,2,19,21,1,2,2,0,0,1,0,0,0,
Ishmael Ibraheem,144728,CB,SO MISS,1,0,0,,0,0,296,0,0,,60.0,65.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Terrence Cooks II,144731,LB,TEXAS ST,2,2,0,83.3,0,0,314,0,0,64.0,69.4,77.0,54.9,79.4,77.9,0,6,0,0,12,7.1,1,0,0,97.2,5,0,0,66,0,41,89,9,0,0,9,0,1,80,19,29,13,5,11,2,6,6,0,44,40,8.8
Isaac Smith,144769,ED,MICH STATE,2,0,0,,0,0,223,0,0,60.0,55.6,73.5,56.6,56.2,73.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,14,14,0,0,14,0,0,0,6,7,0,1,2,0,0,0,0,0,0,
Blake Burris,144770,DI,FAU,2,3,1,,0,0,165,0,0,,81.9,1.1,90.0,74.4,75.7,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,63,63,27,26,0,10,0,0,28,35,0,2,2,1,0,1,0,0,0,
Hammond Russell IV,144793,DI,WISCONSIN,2,0,0,,0,0,349,0,0,,60.3,76.8,67.7,54.9,74.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,61,61,5,53,0,3,0,0,26,35,0,2,4,0,0,0,0,0,0,
DD Snyder,144817,S,UMASS,2,2,0,100.0,0,0,216,0,0,59.0,61.6,78.4,59.2,65.2,77.8,0,0,0,0,15,0.0,0,0,0,118.8,1,0,0,10,0,14,36,8,0,0,8,0,1,28,2,20,17,0,0,0,1,0,0,15,10,15.0
Ja'den McBurrows,144931,S,APP STATE,2,0,0,50.0,0,0,108,0,0,73.0,70.3,77.9,,56.0,79.8,0,0,0,0,-1,0.0,0,1,0,56.3,1,0,0,8,1,33,54,1,0,0,1,0,1,53,0,21,43,1,3,1,2,0,0,-1,1,-1.0
Rod Moore Jr.,144932,S,MICHIGAN,2,0,0,100.0,0,0,222,0,0,58.0,61.0,79.2,60.0,65.9,26.6,0,0,0,0,3,44.4,4,0,0,79.2,2,0,0,37,0,59,111,3,0,0,3,0,60,108,1,51,11,1,5,0,2,0,0,5,3,2.5
Jaydon Hood,144935,LB,GA STATE,2,0,0,100.0,0,0,175,0,0,53.4,58.1,73.9,60.0,69.5,54.0,0,0,0,0,3,20.0,1,0,0,118.8,1,0,0,34,0,31,44,0,0,0,0,0,0,44,1,12,10,3,4,1,1,0,1,3,0,3.0
Charles Brantley,144956,CB,MICH STATE,2,2,0,100.0,0,1,223,0,0,52.9,53.3,76.8,,57.8,33.5,0,0,0,0,60,33.3,2,0,2,158.3,4,0,0,3,43,36,52,0,0,0,0,0,0,52,0,16,6,2,2,0,4,0,1,123,88,30.8
Luther McCoy,144986,DI,HAWAII,3,1,3,,0,0,180,0,0,62.1,58.7,12.3,66.9,54.0,47.5,2,3,0,0,,14.3,1,0,1,0.0,0,0,0,15,0,4,105,90,0,69,15,6,0,15,55,46,0,2,5,0,0,5,0,0,0,
Jacob Schuster,144987,DI,OREGON ST,2,1,0,,0,0,265,0,0,,40.4,77.9,54.5,37.1,72.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,64,64,24,37,0,3,0,0,27,37,0,0,1,0,0,0,0,0,0,
Mikai Gbayor,145013,LB,FLORIDA ST,2,4,0,60.0,0,0,167,0,0,63.9,70.7,76.9,70.2,70.4,49.6,0,0,0,0,29,22.2,2,0,0,92.1,3,1,0,26,0,22,47,8,0,0,8,0,0,39,7,18,13,3,3,0,5,1,0,48,13,16.0
Wynden Ho'ohuli,145015,LB,HAWAII,3,4,0,88.9,0,1,180,0,0,55.3,44.9,81.0,68.5,34.0,24.6,1,1,0,0,22,38.9,7,1,0,107.4,8,0,0,155,0,69,177,18,0,0,18,0,0,159,17,91,4,3,7,0,9,2,0,88,50,11.0
Ore Adeyi,145051,CB,NWESTERN,1,1,0,71.4,0,0,256,0,0,54.4,55.9,78.2,,63.8,78.2,0,0,0,0,25,0.0,0,1,1,108.0,5,0,0,1,55,35,61,4,0,0,4,0,0,57,0,26,1,0,2,0,7,0,0,78,16,15.6
Michael Robinson,145142,CB,UMASS,1,0,0,100.0,0,0,216,0,0,62.8,64.0,75.0,,62.3,,0,0,0,0,5,,0,0,0,87.5,1,0,0,2,0,5,16,1,0,0,1,0,2,15,0,11,11,0,0,0,1,0,0,5,2,5.0
Zaire Angoy,145149,DI,RUTGERS,2,1,0,,0,0,278,0,0,,69.8,76.4,62.7,70.0,69.7,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,45,45,4,39,0,2,0,0,22,23,0,0,0,0,0,1,0,0,0,
Keshon Griffin,145153,DI,RUTGERS,2,1,0,,0,0,278,0,0,60.0,63.3,77.8,56.3,65.4,35.0,1,2,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,69,69,5,64,0,0,0,0,30,39,0,0,1,0,0,3,0,0,0,
Mike Jarvis,145171,DI,LIBERTY,2,0,0,,0,0,206,0,0,59.8,62.1,3.9,64.0,64.8,73.6,1,2,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,2,71,71,11,59,0,1,0,0,37,32,0,1,1,0,0,3,0,0,0,
Jayden Williams,145199,S,UCF,2,2,0,83.3,0,0,323,0,0,90.1,89.8,77.2,59.7,67.6,84.9,0,0,1,1,17,0.0,0,0,0,54.9,5,0,0,39,0,45,87,0,0,0,0,0,20,87,1,41,28,3,5,0,6,0,0,40,10,8.0
Deuce Blades II,145225,CB,WAKE,2,2,0,75.0,0,0,339,0,0,69.4,70.2,79.3,74.2,62.3,52.7,1,0,0,0,9,20.0,2,0,0,88.5,3,0,0,5,118,78,128,0,0,0,0,0,1,128,1,49,4,2,6,1,4,1,0,23,13,7.7
Demetrius Hill,145227,S,FIU,1,0,0,100.0,0,0,166,0,0,82.0,75.7,75.9,,50.3,49.2,0,0,0,0,-2,25.0,1,0,0,79.2,1,0,0,13,1,22,33,0,0,0,0,0,8,33,0,11,11,3,3,1,1,0,0,-2,1,-2.0
J'Dan Burnett,145260,DI,RUTGERS,2,1,0,,0,0,278,0,0,60.2,55.4,78.2,56.6,53.9,73.9,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,1,54,53,0,5,31,17,0,1,31,22,0,1,1,0,0,3,0,0,0,
Marcus Williams,145407,S,MISS STATE,2,1,0,85.7,1,0,227,0,0,61.5,63.4,79.8,,69.0,82.7,0,0,0,0,13,0.0,0,0,2,89.9,6,0,0,12,6,52,77,0,0,0,0,0,12,77,0,25,47,3,7,0,7,0,0,39,22,6.5
Zach Mowchan,145751,LB,E MICHIGAN,3,9,0,66.7,0,0,160,0,0,67.9,67.2,80.0,52.0,66.6,69.1,0,0,0,0,18,9.7,3,2,0,102.6,10,0,0,174,0,110,203,1,0,0,1,0,0,202,11,82,28,13,19,1,15,0,1,82,33,8.2
Carter Evans,145757,ED,E MICHIGAN,3,2,0,,0,0,160,0,0,61.9,58.9,83.2,54.3,61.9,77.7,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,7,0,5,175,168,11,20,128,9,0,7,100,70,0,2,3,0,0,3,0,0,0,
Quentavius Scandrett,145764,S,BALL ST,2,1,0,100.0,0,0,117,0,0,69.5,66.4,78.2,54.1,58.8,75.4,0,0,0,0,13,10.0,1,0,0,92.7,4,0,0,49,1,64,100,4,0,0,4,0,5,96,6,30,41,4,8,0,4,0,0,25,9,6.3
Alex Branch,145781,S,AKRON,1,1,0,,0,0,102,0,0,56.9,62.8,72.9,60.0,68.2,50.7,0,0,0,0,,20.0,1,0,0,0.0,0,0,0,16,0,9,23,1,0,0,1,0,0,22,1,13,6,1,3,0,0,0,0,0,0,
CJ Wilson,145912,DI,LA MONROE,2,0,0,,1,0,209,0,0,60.0,52.2,1.3,59.2,53.7,49.4,0,5,0,0,,25.0,1,0,1,0.0,0,0,0,0,0,1,66,66,0,4,39,23,0,0,31,34,0,1,3,0,0,5,0,0,0,
Esean Carter,145914,DI,UCONN,2,1,0,,0,0,146,0,0,,65.5,76.5,54.4,72.3,22.3,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,58,58,5,51,0,2,0,0,35,23,0,1,1,1,0,0,0,0,0,
Damon Ollison II,145918,LB,TOLEDO,1,1,0,100.0,0,0,316,0,0,49.6,55.9,74.2,59.2,71.3,80.1,0,0,0,0,17,0.0,0,0,0,105.6,3,0,0,11,0,12,19,1,0,0,1,0,0,18,1,6,7,1,3,0,3,0,0,28,22,9.3
Joshua Nobles,145930,DI,UMASS,2,0,0,,0,0,216,0,0,61.3,67.1,0.0,65.2,65.9,75.6,1,2,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,0,62,62,3,29,15,15,0,0,37,25,0,3,3,0,0,4,0,0,0,
Mukendi Wa-Kalonji,146012,ED,COLO STATE,2,1,0,,0,0,144,0,0,,65.1,75.4,60.7,65.1,75.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,30,30,0,1,20,9,0,0,14,16,0,1,2,0,0,0,0,0,0,
Phoenix Jackson,146040,LB,ARKANSAS,2,1,0,100.0,0,0,111,0,0,55.4,61.2,71.8,55.5,67.6,80.0,0,1,0,0,5,0.0,0,0,0,87.5,1,0,0,24,0,9,28,3,0,0,3,0,0,25,4,15,1,2,4,0,1,1,0,5,0,5.0
Nate Lewis,146177,ED,S JOSE ST,3,0,0,,0,0,285,0,0,,57.1,77.2,54.4,61.1,76.2,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,51,51,0,4,27,20,0,0,33,18,0,1,4,0,0,1,0,0,0,
Tre Smith,146179,ED,ARIZONA,2,2,0,,0,0,109,0,0,60.0,59.5,78.9,63.4,54.9,78.1,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,62,62,0,0,58,4,0,0,30,31,0,3,4,0,0,3,0,0,0,
Nick Dimitris,146202,DI,SACRAMENTO,3,1,0,,0,0,279,0,0,58.9,70.1,76.9,63.0,73.9,74.7,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,2,63,63,0,41,7,15,0,0,34,27,0,2,2,0,0,2,0,0,0,
Isaiah Taylor,146255,S,MIAMI FL,2,0,0,100.0,0,0,220,0,0,55.4,58.3,76.2,60.0,64.8,29.1,0,0,0,0,10,50.0,1,0,0,108.3,1,0,0,11,0,21,33,1,0,0,1,0,17,32,1,11,4,1,1,0,1,0,0,10,6,10.0
RJ Regan,146275,S,FRESNO ST,2,2,0,100.0,0,0,169,1,0,57.5,64.0,74.9,,69.2,69.0,0,0,0,0,11,10.0,1,0,0,104.2,2,0,0,26,0,13,38,3,0,0,3,0,2,35,0,25,7,2,7,0,2,0,0,18,6,9.0
Myles Williams,146308,ED,NEVADA,2,2,0,100.0,0,1,239,0,0,57.5,61.7,82.1,68.6,55.6,78.8,0,1,0,0,9,0.0,0,0,0,104.2,1,1,0,5,0,15,75,66,0,0,65,1,0,9,33,27,4,3,2,0,1,2,0,9,1,9.0
Derek Wilkins,146310,DI,CAL,2,3,3,,0,0,130,0,0,60.0,63.2,78.0,66.1,58.3,75.1,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,87,87,4,73,1,9,0,0,44,43,0,0,0,0,0,1,0,0,0,
Jimmy Wyrick,146370,S,SMU,2,1,0,66.7,0,0,287,0,0,68.8,69.6,78.7,81.7,58.9,59.4,0,0,0,0,3,18.2,2,0,0,70.1,2,2,0,22,0,43,89,2,0,0,2,0,50,87,1,45,15,5,8,0,3,2,0,3,1,1.5
Prophet Brown,146421,S,USC,3,1,0,50.0,0,0,326,0,0,72.4,72.7,80.8,,69.0,60.2,0,0,0,1,29,16.7,1,0,0,49.0,2,0,0,35,0,65,122,1,0,0,1,0,67,121,0,57,19,2,4,0,4,0,0,43,16,21.5
Raesjon Davis,146427,LB,OREGON ST,1,0,0,,0,0,265,0,0,61.4,37.4,72.1,57.0,47.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,8,0,5,10,2,0,0,2,0,0,8,2,3,0,0,0,0,0,0,0,0,0,
Trey Reynolds,146449,LB,UTAH,2,0,0,0.0,0,0,328,0,0,71.6,72.8,78.7,59.3,69.9,79.0,0,0,0,1,,0.0,0,0,0,0.0,0,0,0,59,0,37,72,12,0,0,12,0,1,60,13,22,0,3,5,0,1,0,0,0,0,
Jaylin Davies,146551,CB,VANDERBILT,2,0,0,100.0,0,0,333,0,0,50.9,49.1,68.7,,60.0,21.4,0,0,0,0,57,100.0,1,0,0,118.8,1,0,0,0,5,2,5,0,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,57,50,57.0
Keanu Williams,146556,DI,PENN STATE,2,2,0,,0,0,266,0,0,62.7,60.6,0.0,54.3,65.3,45.5,1,0,0,0,,25.0,1,0,1,0.0,0,0,0,0,0,0,60,60,16,40,1,3,0,0,35,25,0,1,1,0,0,1,0,0,0,
Keith Brown,146557,LB,WASH STATE,2,1,0,83.3,0,0,341,0,0,39.1,46.7,77.6,54.3,63.9,42.3,0,0,0,0,29,25.0,4,0,0,137.5,10,0,0,102,0,65,116,0,0,0,0,0,0,116,4,47,14,5,11,0,12,0,2,90,61,9.0
Dylan Brooks,146663,ED,MO STATE,2,0,1,,0,0,230,0,0,62.5,77.9,78.8,75.9,71.2,75.0,1,3,0,0,,0.0,0,0,0,0.0,0,0,0,2,0,7,35,33,0,0,32,1,0,2,17,11,0,1,3,0,0,4,0,0,0,
Justus Boone,146709,ED,WISCONSIN,2,0,0,,0,0,349,0,0,,67.4,76.1,68.7,62.3,75.7,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,0,1,27,3,0,0,13,18,0,3,4,0,0,2,0,0,0,
Marlin Dean,146729,ED,UAB,2,2,0,,0,0,321,0,0,35.7,58.4,83.1,67.4,60.4,43.6,1,3,0,0,,33.3,2,0,0,0.0,0,1,0,2,1,7,98,95,0,0,93,2,0,3,36,55,0,3,2,0,0,5,0,0,0,
Jonathan Jefferson,146731,DI,SMU,2,1,0,,0,0,287,0,0,60.0,73.3,75.3,55.5,77.5,43.3,0,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,35,35,5,27,0,3,0,0,16,19,0,2,2,0,0,0,0,0,0,
Damarius McGhee,146778,CB,FAU,1,0,0,100.0,0,0,165,0,0,68.5,59.6,76.6,,31.6,52.9,0,0,0,0,13,20.0,1,0,0,118.8,1,0,0,3,42,24,48,0,0,0,0,0,0,48,0,24,3,1,4,0,1,0,0,13,5,13.0
Kolbe Fields,146919,LB,LA TECH,2,3,0,100.0,0,0,208,0,0,64.9,72.6,80.8,54.3,81.8,60.5,0,3,0,0,7,20.0,2,0,0,95.8,1,0,0,48,0,26,69,13,0,0,13,0,0,56,14,29,8,5,5,2,1,3,0,7,3,7.0
Miles Capers,146967,ED,VANDERBILT,2,1,1,,0,0,333,0,0,52.0,69.4,82.5,68.3,70.2,61.6,2,3,0,0,,12.5,1,0,0,0.0,0,1,0,2,0,6,83,81,0,0,81,0,0,2,49,28,0,6,6,3,0,6,0,0,0,
Tunmise Adeleye,146982,ED,SYRACUSE,2,3,1,,0,0,304,0,0,60.5,65.0,0.0,77.0,58.5,61.5,1,5,0,0,,16.7,1,0,2,0.0,0,1,0,0,0,3,83,83,0,1,79,3,0,0,47,33,0,2,2,0,0,7,0,0,0,
Jardin Gilbert,146997,S,MISS STATE,2,1,0,,0,0,227,0,0,70.1,73.6,78.7,62.5,79.7,82.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,35,1,58,81,0,0,0,0,0,32,81,3,20,13,2,4,1,0,0,0,0,0,
Davion Rhodes,147130,ED,N TEXAS,2,0,1,,0,1,251,0,0,61.2,59.1,78.5,67.1,50.5,29.6,1,0,0,0,,100.0,1,0,0,0.0,0,1,0,0,0,4,66,66,0,11,36,19,0,0,28,34,0,1,0,0,0,2,0,0,0,
Jake St. Andre,147166,LB,LA LAFAYET,2,2,0,100.0,0,0,207,0,0,65.4,57.3,78.4,65.9,45.0,72.3,0,2,0,1,16,7.1,1,0,0,70.1,3,0,0,99,0,54,123,6,0,0,6,0,2,117,9,60,16,6,11,1,3,2,0,31,3,10.3
Dalton Hughes,147217,LB,TULANE,2,2,0,100.0,0,0,319,0,0,67.9,54.2,77.7,59.9,41.0,30.0,0,0,0,0,3,40.0,2,0,0,79.2,1,0,0,57,0,25,59,0,0,0,0,0,1,59,1,33,1,0,1,0,1,0,0,3,0,3.0
Ed Smith IV,147218,DI,TULANE,2,4,0,,0,0,319,0,0,60.7,48.7,78.2,57.4,44.0,36.8,1,3,0,0,,23.1,3,0,0,0.0,0,0,0,0,0,0,106,106,0,56,4,46,0,0,51,55,0,5,6,1,0,4,0,0,0,
Langston Hardy,147407,ED,WAKE,2,1,0,,0,0,339,0,0,64.6,68.4,83.7,58.6,73.5,55.9,1,1,0,0,,22.2,2,0,0,0.0,0,0,0,0,0,13,111,109,0,0,109,0,0,2,54,44,2,5,6,1,0,2,0,0,0,
JoJo Johnson,147488,CB,BOWL GREEN,2,3,0,55.6,0,0,122,1,0,65.8,64.2,78.4,,56.3,68.3,0,0,0,1,13,10.0,1,0,0,60.6,5,0,0,3,76,47,93,0,0,0,0,0,4,93,0,46,10,1,6,0,9,0,1,32,16,6.4
Kahanu Kia,147494,LB,NOTRE DAME,1,2,0,,0,1,258,0,0,62.4,79.4,71.7,,83.2,78.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,9,0,5,12,0,0,0,0,0,0,12,0,7,3,1,1,0,0,0,0,0,0,
Jason Onye,147496,DI,NOTRE DAME,1,1,0,,0,0,258,0,0,,60.4,73.8,75.5,48.7,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,19,19,2,17,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,
Khristian Zachary,147556,DI,BALL ST,1,0,0,,0,0,117,0,0,59.3,43.2,67.8,46.1,,23.9,0,1,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,1,3,3,0,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,
Xavier Williams,147814,ED,SACRAMENTO,2,0,0,,0,0,279,1,1,60.2,55.0,76.3,56.7,55.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,5,0,2,27,22,0,6,14,2,0,5,18,7,0,0,0,0,0,0,0,0,0,
Dylan Flowers,147839,CB,DUKE,2,3,0,66.7,1,0,154,0,0,54.6,56.8,78.0,59.4,66.6,52.9,0,0,0,0,22,20.0,2,1,2,124.3,6,0,0,14,101,69,116,0,0,0,0,0,0,116,1,46,1,1,5,0,9,0,1,64,30,10.7
Boogsie Silvera,147936,S,SACRAMENTO,3,3,0,83.3,0,0,279,0,0,60.9,62.7,0.0,57.8,71.4,71.4,0,1,0,0,73,10.5,2,0,1,158.3,5,0,0,87,1,71,130,4,0,0,4,0,24,126,4,55,14,7,14,1,6,1,1,96,48,19.2
Chance Gamble,147978,CB,GA SOUTHRN,2,1,0,42.9,0,0,174,0,0,66.0,69.3,78.8,60.0,79.8,68.6,0,0,0,0,12,10.0,1,2,1,50.3,3,0,0,5,98,57,107,1,0,0,1,0,1,106,1,49,2,4,8,3,7,0,0,21,-1,7.0
Udoka Ezeani,148120,ED,N TEXAS,2,0,0,,0,0,251,0,0,62.8,62.7,0.0,66.6,62.9,76.6,0,3,0,0,,0.0,0,0,1,0.0,0,0,0,2,0,7,40,37,0,0,37,0,0,3,19,14,1,2,2,0,0,3,0,0,0,
Earl Miller Jr.,148219,DI,FAU,2,0,0,,0,0,165,0,0,,39.3,74.6,46.3,46.0,27.2,0,1,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,17,17,9,8,0,0,0,0,10,7,0,1,1,0,0,1,0,0,0,
