player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Hunter Watson,183993,QB,SM HOUSTON,11,136,19,8,26.3,193,0,567,0,0,14,302,33.7,20,40,281,6,69,72.7,69.5,78.6,62.6,62.2,54.3,70.7,60.3,46,3,0,0,1,351,166,24,0,112,7,733,381,2.8,5.4,0.0,24
Gavin Williams,129488,HB,N ILLINOIS,12,135,24,8,30.1,226,0,750,1,3,24,382,48.7,21,32,254,2,54,68.6,71.9,87.1,,52.8,64.3,74.8,54.2,71,0,143,22,208,198,0,0,32,157,4,750,382,2.83,5.6,0.69,75
Ky Thomas,129669,HB,KENT STATE,11,135,46,7,30.9,166,0,538,0,5,46,437,113.9,17,28,201,3,57,56.1,71.2,39.4,,69.8,61.2,72.2,52.7,38,1,51,10,102,167,0,0,12,145,1,538,437,3.24,4.0,0.5,77
Kentrel Bullock,124129,HB,S ALABAMA,12,134,45,12,41.0,286,0,698,1,5,45,516,129.2,27,38,288,1,103,78.8,79.9,45.1,,49.8,60.9,84.7,63.2,59,1,153,15,195,172,0,0,20,149,6,698,516,3.85,5.2,0.78,31
Roman Hemby,144891,HB,MARYLAND,12,134,26,7,29.2,177,0,607,1,10,26,399,61.6,15,37,215,0,61,89.8,71.5,86.7,,39.2,66.6,75.2,66.9,75,0,276,40,272,181,0,0,46,174,6,607,399,2.98,4.5,1.01,72
Jaden Nixon,144652,HB,W MICHIGAN,12,134,32,14,58.5,511,0,874,1,2,32,616,109.3,28,38,347,1,43,70.8,81.9,0.0,,63.0,64.0,81.6,55.9,92,2,74,9,58,154,0,0,12,143,12,874,616,4.6,6.5,1.28,91
Kay'Ron Lynch-Adams,101643,HB,MICH STATE,12,133,47,8,31.4,204,1,649,0,3,47,439,111.5,18,35,223,0,43,79.0,80.7,85.9,,39.2,68.2,82.7,55.5,63,1,85,15,134,155,0,0,19,148,2,649,439,3.3,4.9,0.63,89
LaNorris Sellers,174326,QB,S CAROLINA,11,132,43,7,25.4,208,0,412,0,0,20,181,50.1,26,43,289,11,45,24.2,74.7,70.0,68.1,,,73.3,60.2,75,7,0,0,0,334,408,47,0,85,7,820,559,4.23,6.2,,20
Ashton Daniels,157259,QB,STANFORD,11,131,24,8,31.4,252,0,521,0,0,15,313,56.7,26,34,300,8,53,42.2,71.6,87.4,65.3,,60.0,71.2,60.0,67,0,0,0,1,239,281,40,0,91,3,802,444,3.39,6.1,0.0,20
Henry Parrish Jr.,124144,HB,OLE MISS,9,130,19,11,34.9,236,0,677,1,2,19,386,43.0,22,42,226,1,81,78.1,69.4,85.4,,42.4,46.6,78.1,31.2,42,0,82,15,172,162,0,0,20,145,10,677,386,2.97,5.2,0.48,48
Demie Sumo-Karngbaye,144006,HB,KENTUCKY,11,129,32,3,8.9,52,0,586,1,9,32,409,87.2,15,36,202,2,61,68.3,78.3,86.6,,64.6,59.0,84.5,58.8,22,0,154,20,194,231,0,0,24,149,5,586,409,3.17,4.5,0.79,68
Cam Edwards,158615,HB,UCONN,12,129,14,10,43.0,325,0,756,4,7,14,535,61.3,19,32,146,1,34,78.2,70.6,86.1,,23.2,49.4,75.8,61.1,71,0,148,13,133,180,0,0,20,142,7,756,535,4.15,5.9,1.11,93
Cartevious Norton,157582,HB,CHARLOTTE,12,128,39,5,27.7,140,0,505,0,1,39,434,102.7,14,30,136,1,97,77.3,73.2,84.2,,63.3,48.0,77.8,58.7,62,0,28,4,137,137,0,0,6,132,7,505,434,3.39,3.9,0.2,30
Caden Durham,184449,HB,LSU,11,128,28,9,42.6,295,0,692,2,6,28,450,77.6,16,31,211,0,44,89.2,74.0,84.3,,13.6,69.2,76.9,58.8,86,1,258,26,139,135,0,0,30,154,6,692,450,3.52,5.4,1.86,81
Donovan Edwards,144917,HB,MICHIGAN,12,127,17,7,29.9,177,0,592,0,4,17,363,41.1,11,28,222,3,74,55.3,73.2,84.5,76.2,30.9,68.7,73.2,65.8,41,0,80,19,142,154,0,0,22,146,4,592,363,2.86,4.7,0.56,53
Parker Navarro,123758,QB,OHIO,11,126,35,13,38.2,353,0,635,0,0,18,351,71.5,34,48,259,7,46,38.5,79.1,67.7,71.7,,,76.1,60.1,55,2,0,0,0,330,288,32,0,94,13,923,517,4.1,7.3,,22
Riley Leonard,143862,QB,NOTRE DAME,13,126,34,5,18.3,146,0,474,0,0,21,255,75.9,22,49,258,4,46,66.1,84.1,71.2,74.2,,,83.2,60.0,50,2,0,0,0,345,325,42,0,84,15,799,424,3.37,6.3,,19
Robert Henry Jr.,174094,HB,UTSA,11,126,33,8,48.9,340,0,696,1,5,33,424,87.0,13,27,331,3,51,66.7,71.0,85.0,,25.1,62.3,75.1,56.3,88,0,197,21,183,147,0,0,29,147,7,696,424,3.37,5.5,1.08,74
Cam Porter,129732,HB,NWESTERN,11,126,23,2,12.0,60,1,501,2,4,23,379,54.5,14,36,256,2,34,66.6,68.6,85.8,,42.1,61.9,71.4,53.0,44,1,171,23,148,164,0,0,27,149,6,501,379,3.01,4.0,1.16,92
Carson Hansen,174669,HB,IOWA STATE,12,125,19,7,29.8,182,0,611,1,1,19,366,44.0,13,39,193,2,83,64.7,69.6,85.5,74.3,21.2,44.4,76.4,64.3,57,0,74,8,136,156,0,0,11,133,11,611,366,2.93,4.9,0.54,41
Jaydon Blue,157303,HB,TEXAS,12,125,36,9,40.8,288,0,706,4,14,36,494,125.1,13,33,311,4,58,45.8,74.8,85.6,,38.8,67.1,77.6,56.6,77,0,302,33,193,149,0,0,48,158,8,706,494,3.95,5.6,1.56,61
TJ Harden,162457,HB,UCLA,12,124,13,8,36.2,183,0,505,0,15,13,365,50.3,14,26,324,1,27,79.0,71.0,48.5,,23.2,89.1,69.9,57.0,40,1,368,40,225,159,0,0,45,164,2,505,365,2.94,4.1,1.64,96
Rodrigues Clark,101068,HB,SO MISS,12,124,18,10,42.4,254,0,599,1,5,18,402,54.4,16,26,296,1,61,77.6,71.6,85.4,,74.6,57.5,73.8,47.8,49,0,51,13,116,178,0,0,18,137,1,599,402,3.24,4.8,0.44,63
Nate Frazier,191146,HB,GEORGIA,11,123,20,6,21.0,123,0,587,2,3,20,349,49.4,14,33,173,2,48,64.9,77.7,25.4,,68.6,36.2,82.5,57.0,40,1,59,9,96,141,0,0,12,132,8,587,349,2.84,4.8,0.61,75
Quentin Hayes,186423,QB,AIR FORCE,10,122,16,8,32.0,166,0,474,0,0,16,246,30.0,17,48,101,5,31,44.7,85.1,85.8,64.8,,89.9,81.0,60.0,30,0,29,1,3,382,44,8,2,115,7,518,259,2.12,4.2,9.67,7
Jovantae Barnes,158085,HB,OKLAHOMA,9,122,21,6,29.5,170,0,577,1,2,21,417,56.6,15,32,261,1,53,77.3,68.2,42.9,,45.9,57.0,72.4,56.0,74,1,119,17,147,160,0,0,19,139,5,577,417,3.42,4.7,0.81,69
Le'Veon Moss,158664,HB,TEXAS A&M,9,121,25,11,39.0,298,0,765,3,3,25,533,94.2,16,37,312,2,57,65.4,76.4,83.4,,16.0,42.0,82.0,56.5,75,0,140,10,90,159,0,0,17,131,10,765,533,4.4,6.3,1.56,64
Elijah Gilliam,73621,HB,FRESNO ST,12,121,18,3,13.6,62,0,457,0,10,18,266,41.0,9,30,169,1,22,77.6,70.6,85.0,,44.7,67.7,72.1,57.3,24,0,202,29,156,143,0,0,32,150,8,457,266,2.2,3.8,1.29,99
Qua Ashley,160363,HB,KENNESAW,12,120,25,3,25.5,103,1,404,4,11,25,323,65.0,7,17,200,1,91,67.9,65.6,88.9,60.0,40.8,65.3,67.7,56.0,60,1,257,29,159,183,0,0,41,149,1,404,323,2.69,3.4,1.62,25
CJ Hester,171398,HB,UMASS,11,120,25,6,22.0,118,0,536,1,4,25,373,67.3,15,34,216,0,26,88.8,70.1,83.0,,61.1,59.1,71.7,57.0,24,0,67,14,122,168,0,0,18,134,4,536,373,3.11,4.5,0.55,94
Connor Walendzak,171392,HB,TOLEDO,12,120,20,3,17.2,79,0,458,2,1,20,334,43.9,9,22,316,1,54,76.7,66.6,84.1,,74.6,49.6,68.5,65.3,32,0,71,13,138,148,0,0,18,133,1,458,334,2.78,3.8,0.51,65
Billy Lucas,109083,HB,LIBERTY,10,120,21,10,33.3,222,0,666,1,1,21,359,53.1,20,33,206,0,62,88.9,71.2,84.6,,66.7,48.0,72.6,58.0,36,0,40,4,74,160,0,0,6,124,5,666,359,2.99,5.6,0.54,58
LJ Martin,175035,HB,BYU,9,120,35,8,26.1,164,0,628,0,1,35,389,91.2,21,43,128,3,40,64.0,76.2,84.6,,50.6,56.4,79.1,63.0,39,0,65,8,117,169,0,0,12,128,5,628,389,3.24,5.2,0.56,78
TreVeyon Henderson,145059,HB,OHIO STATE,13,119,30,18,53.0,437,0,825,0,4,30,496,100.5,29,37,260,0,61,88.7,86.5,85.1,,45.2,78.5,89.6,67.3,53,0,186,22,191,150,0,0,23,141,8,825,496,4.17,6.9,0.97,54
Jadan Baugh,184417,HB,FLORIDA,12,119,28,8,35.2,211,0,600,0,0,28,371,71.6,18,32,163,1,35,77.1,79.8,85.1,,62.4,57.9,80.0,58.1,55,0,27,3,75,135,0,0,5,122,7,600,371,3.12,5.0,0.36,84
Jalen Buckley,163158,HB,W MICHIGAN,9,119,23,11,36.7,243,0,662,1,5,23,434,78.0,18,43,347,0,32,88.7,79.5,83.4,,74.1,58.8,80.6,53.0,61,0,98,12,81,139,0,0,16,131,8,662,434,3.65,5.6,1.21,87
Jackson Arnold,173684,QB,OKLAHOMA,10,118,18,6,23.9,156,0,363,0,0,6,190,19.7,24,34,261,10,47,34.6,63.2,87.8,57.7,81.4,77.0,65.6,60.1,47,1,16,2,4,285,290,43,2,77,3,653,417,3.53,5.5,4.0,18
Hajj-Malik Williams,102348,QB,UNLV,11,118,43,9,32.8,288,0,458,1,0,11,194,46.2,30,47,325,6,35,45.6,82.2,87.6,74.1,,29.7,78.4,60.0,71,1,0,0,3,323,421,50,1,68,9,879,570,4.83,7.4,0.0,20
Savion Red,163857,HB,NEVADA,12,117,31,10,47.1,319,0,677,1,7,31,367,90.3,20,33,239,2,44,64.5,73.5,84.6,,62.6,62.7,74.0,60.1,69,0,71,15,97,183,0,0,19,132,8,677,367,3.14,5.8,0.73,71
Nate Carter,147376,HB,MICH STATE,12,116,27,5,33.9,169,0,499,3,2,27,370,69.0,14,33,223,0,46,88.6,70.1,45.8,,42.3,57.7,75.5,53.2,60,1,173,18,184,165,0,0,24,134,5,499,370,3.19,4.3,0.94,70
Haynes King,124329,QB,GA TECH,10,116,16,10,40.5,228,0,527,0,0,13,266,28.1,21,43,176,6,80,62.8,89.3,87.4,84.3,62.2,,76.0,60.1,30,0,0,0,0,326,36,5,0,111,11,563,300,2.59,4.9,,10
Kobe Pace,122155,HB,VIRGINIA,11,116,23,3,16.7,85,0,510,1,5,23,330,58.6,12,31,335,1,27,77.1,71.1,85.6,,26.1,62.9,75.0,64.4,43,0,184,20,186,172,0,0,27,136,3,510,330,2.84,4.4,0.99,88
Braylon Braxton,144442,QB,MARSHALL,10,116,24,6,24.1,143,0,446,0,0,15,290,45.3,21,37,214,2,40,61.2,82.6,86.4,77.9,,,72.7,60.0,35,2,0,0,0,278,147,18,0,98,4,593,401,3.46,5.1,,30
Cam Cook,173133,HB,TCU,12,116,33,4,16.1,73,0,454,2,2,33,280,62.6,14,38,305,2,51,64.5,64.9,43.1,,45.9,50.9,69.9,61.6,19,1,83,19,177,147,0,0,22,135,9,454,280,2.41,3.9,0.47,60
Taylen Green,145996,QB,ARKANSAS,12,115,37,5,14.6,106,0,357,0,0,18,211,59.3,28,42,111,12,53,42.4,85.1,72.0,78.2,,,79.5,60.0,41,4,0,0,0,334,371,35,0,80,7,728,390,3.39,6.3,,15
Antario Brown,145868,HB,N ILLINOIS,8,115,26,8,37.9,212,0,560,1,5,26,375,82.2,20,28,254,4,53,38.1,68.2,84.6,,70.8,76.8,65.4,55.0,42,0,204,8,62,134,0,0,9,123,4,560,375,3.26,4.9,3.29,62
Fluff Bothwell,190075,HB,S ALABAMA,12,113,40,14,51.9,435,0,838,1,1,40,516,149.8,23,39,288,0,82,88.3,91.2,84.2,,87.2,60.8,94.0,54.7,59,0,90,12,129,142,0,0,15,125,13,838,516,4.57,7.4,0.7,30
Gerald Green,97121,HB,TROY,12,113,22,7,31.6,172,0,544,0,4,22,380,71.7,14,28,318,2,56,62.8,77.4,84.3,,50.2,56.4,80.5,55.0,51,0,130,9,95,146,0,0,10,122,3,544,380,3.36,4.8,1.37,57
Jordon Simmons,129634,HB,AKRON,11,112,12,8,38.2,257,0,672,1,7,12,357,45.5,15,31,102,0,12,88.1,74.2,84.3,,23.4,69.3,79.7,57.9,73,0,183,21,202,163,0,0,26,133,2,672,357,3.19,6.0,0.91,99
Abu Sama III,174686,HB,IOWA STATE,12,112,35,8,43.3,235,0,543,1,3,35,433,122.4,15,20,193,0,58,88.3,69.9,83.9,,14.7,55.6,74.2,57.1,77,0,58,8,111,128,0,0,10,120,2,543,433,3.87,4.8,0.52,54
Jalen John,131577,HB,UMASS,10,111,22,9,40.1,234,0,583,0,3,22,353,62.1,13,35,216,1,42,75.8,72.4,83.0,,47.4,75.5,72.5,50.4,68,0,119,17,93,145,0,0,19,128,5,583,353,3.18,5.3,1.28,69
Braydon Bennett,122318,HB,COAST CAR,10,111,38,11,42.0,308,0,734,1,6,38,479,144.9,20,37,141,0,47,88.1,82.0,84.4,,49.4,72.2,86.0,46.3,67,0,151,20,139,179,0,0,25,131,11,734,479,4.32,6.6,1.09,64
Jaylen Raynor,172203,QB,ARK STATE,12,111,37,5,20.1,111,0,249,0,0,21,187,95.9,17,30,113,6,26,77.7,76.6,89.4,74.0,,,67.0,60.0,40,0,0,0,0,337,303,47,0,64,2,552,409,3.68,5.0,,16
Alonza Barnett III,156710,QB,JAMES MAD,12,110,24,8,35.2,235,1,450,0,0,14,233,52.3,21,38,197,12,39,42.8,68.6,80.9,65.4,,55.9,65.4,60.4,50,4,0,0,1,380,217,31,0,79,7,667,397,3.61,6.1,0.0,24
Kelley Joiner Jr.,101124,HB,USF,12,110,21,14,59.3,454,0,766,1,3,21,346,64.5,21,31,327,0,58,88.2,80.4,83.2,,67.2,57.2,83.4,40.6,54,0,51,7,93,136,0,0,10,117,11,766,346,3.15,7.0,0.55,51
Ethan Vasko,163817,QB,COAST CAR,12,110,13,5,22.1,101,0,355,0,0,10,211,22.4,15,38,141,7,33,78.1,84.2,78.9,78.2,62.2,51.6,76.3,60.0,29,3,0,0,2,371,101,13,1,97,5,456,268,2.44,4.1,0.0,37
Jaiden Credle,158060,HB,MIDDLE TN,12,109,27,4,28.7,135,0,471,2,4,27,328,68.6,12,19,224,0,46,88.0,76.3,85.3,,52.4,58.0,83.0,65.6,66,0,125,27,157,129,0,0,32,136,4,471,328,3.01,4.3,0.8,57
Cole Snyder,97617,QB,E MICHIGAN,12,109,8,4,17.2,88,0,370,0,0,4,122,8.0,16,37,160,6,19,56.6,72.9,82.2,73.2,62.2,52.7,60.4,60.1,29,3,0,0,2,385,143,31,0,78,4,513,208,1.91,4.7,0.0,34
Lawrance Toafili,122421,HB,FLORIDA ST,12,109,15,2,11.4,52,1,456,4,8,15,315,49.6,13,20,167,2,57,63.7,62.9,52.6,,53.9,56.9,68.2,39.8,28,1,215,25,229,151,0,0,37,134,3,456,315,2.89,4.2,0.94,50
Garrett Greene,123420,QB,W VIRGINIA,10,109,31,12,34.4,259,0,447,0,0,17,301,88.6,31,40,343,10,37,48.8,79.2,78.9,70.0,,55.0,80.1,60.0,40,1,0,0,1,331,306,33,0,76,5,753,462,4.24,6.9,0.0,10
Josh Williams,99171,HB,LSU,12,108,23,5,23.2,102,0,440,3,14,23,318,79.5,11,30,211,0,32,88.0,68.0,84.9,,20.7,61.5,74.4,69.7,23,0,249,29,215,123,0,0,36,137,5,440,318,2.94,4.1,1.16,75
Johnnie Daniels,184755,HB,MISS STATE,12,108,35,9,36.7,198,0,540,2,1,35,400,114.9,18,27,227,3,39,47.7,70.3,83.2,,59.8,47.4,74.3,68.1,36,0,76,8,129,125,0,0,12,116,4,540,400,3.7,5.0,0.59,68
Alex Tecza,162587,FB,NAVY,12,108,24,4,23.3,125,0,536,1,0,24,352,64.6,11,28,237,1,46,75.0,78.2,87.8,72.6,64.7,66.8,77.6,66.7,65,0,230,13,66,306,0,0,15,121,7,536,352,3.26,5.0,3.48,16
Ja'Quez Cross,145108,HB,ARK STATE,12,107,10,10,37.0,222,0,600,3,8,10,347,42.6,17,25,113,1,41,77.4,68.8,84.2,,22.5,64.2,73.2,55.3,49,0,198,30,192,139,0,0,40,137,2,600,347,3.24,5.6,1.03,66
Durell Robinson,172220,HB,UCONN,12,107,28,11,43.0,314,0,731,4,0,28,448,96.9,22,39,146,1,22,74.8,78.1,84.5,,80.1,44.3,84.7,54.8,68,0,75,14,118,143,0,0,19,121,8,731,448,4.19,6.8,0.64,85
Davis Bryson,160369,QB,KENNESAW,11,106,13,5,22.0,86,0,336,0,0,11,152,18.5,16,22,200,8,58,59.0,57.4,78.7,51.7,,56.7,65.7,60.0,20,4,0,0,1,370,55,11,0,95,4,391,186,1.75,3.7,0.0,9
Mel Brown,169178,HB,UCONN,12,106,24,9,45.6,260,0,570,1,3,24,402,89.8,16,23,146,0,20,88.4,71.3,22.8,,80.8,63.8,71.7,54.5,52,1,89,8,95,127,0,0,12,114,2,570,402,3.79,5.4,0.94,84
Jaydn Ott,158325,HB,CAL,9,105,10,5,42.2,127,0,301,1,2,10,199,17.6,7,20,130,0,67,87.9,69.1,45.2,,48.5,66.3,71.5,61.1,53,2,222,24,168,136,0,0,28,129,4,301,199,1.9,2.9,1.32,37
Josh McCray,144799,HB,ILLINOIS,12,104,17,6,31.5,156,0,495,0,1,17,340,50.3,14,32,187,1,40,74.7,81.4,84.7,,77.1,60.8,83.0,62.2,42,0,116,13,99,131,0,0,15,117,8,495,340,3.27,4.8,1.17,61
Nay'Quan Wright,98803,HB,USF,12,104,9,7,38.1,185,1,486,1,2,9,290,25.1,12,25,327,1,62,74.7,66.1,33.9,,46.0,64.9,68.3,51.3,64,2,132,18,114,125,0,0,21,122,7,486,290,2.79,4.7,1.16,42
A.J. Turner,156791,HB,MARSHALL,11,104,23,11,54.6,472,0,864,0,1,23,472,97.3,16,30,214,0,26,87.7,87.9,83.3,,78.1,68.1,88.2,54.0,88,0,68,8,74,161,0,0,8,112,6,864,472,4.54,8.3,0.92,77
Kaidon Salter,132046,QB,LIBERTY,11,103,23,8,29.2,201,0,394,0,0,13,215,53.9,25,42,206,13,21,38.1,82.0,71.2,75.7,,,76.4,60.0,41,3,0,0,0,429,294,31,0,72,7,688,394,3.83,6.7,,26
Zahir Abdus-Salaam,145933,HB,W MICHIGAN,12,102,14,7,33.5,190,0,567,2,7,14,272,43.4,12,31,347,0,38,87.9,74.9,83.9,,26.8,65.6,78.7,58.8,70,0,216,27,135,121,0,0,34,129,3,567,272,2.67,5.6,1.6,64
Omiri Wiggins,183950,HB,LA TECH,12,102,27,8,38.8,189,0,487,3,6,27,350,92.1,13,24,208,1,42,74.8,68.4,84.7,,43.5,56.0,74.6,44.6,35,0,135,21,163,138,0,0,27,123,4,487,350,3.43,4.8,0.83,60
Emmett Johnson,156473,HB,NEBRASKA,12,102,26,6,28.1,147,0,523,0,10,26,336,86.6,12,27,238,1,39,75.3,70.7,84.9,,9.2,74.4,76.8,37.9,42,0,263,35,196,118,0,0,37,137,1,523,336,3.29,5.1,1.34,62
Jadarian Price,156985,HB,NOTRE DAME,13,101,24,15,63.7,434,0,681,0,0,24,497,112.5,21,26,258,1,36,73.3,77.5,82.5,,55.3,53.2,80.5,51.5,70,0,10,4,79,128,0,0,6,105,7,681,497,4.92,6.7,0.13,60
Zeon Chriss-Gremillion,156733,QB,HOUSTON,11,101,33,5,32.6,170,0,396,0,1,21,241,80.8,13,26,182,10,42,25.9,60.8,70.7,53.4,,75.6,65.1,60.1,71,1,29,2,3,224,125,21,3,82,4,521,365,3.61,5.2,9.67,22
Christian Washington,163362,HB,COAST CAR,10,101,23,8,43.5,233,0,536,1,0,23,345,74.1,12,24,141,0,29,87.9,77.3,84.4,,60.9,54.7,81.3,54.8,68,0,37,5,95,176,0,0,8,106,5,536,345,3.42,5.3,0.39,72
Montrell Johnson Jr.,147141,HB,FLORIDA,9,100,28,8,44.2,261,0,591,1,3,28,324,88.9,20,30,163,1,29,73.9,72.6,30.1,,52.7,57.5,76.3,59.6,71,2,64,13,110,117,0,0,16,113,6,591,324,3.24,5.9,0.58,71
Avery Johnson,173108,QB,KANSAS ST,12,100,20,9,31.9,204,0,456,0,0,11,141,26.2,29,37,199,2,43,70.1,82.5,71.1,75.0,,,80.0,60.0,33,4,0,0,0,358,183,23,0,77,6,639,229,2.29,6.4,,21
Dawson Pendergrass,174637,HB,BAYLOR,12,100,19,7,41.4,252,0,608,1,5,19,356,79.1,13,29,118,1,45,73.6,79.6,81.9,,68.0,58.8,81.3,66.4,55,0,77,8,98,113,0,0,11,108,4,608,356,3.56,6.1,0.79,55
Mark Fletcher Jr.,175374,HB,MIAMI FL,12,100,15,7,30.5,166,0,545,2,6,15,313,60.3,16,35,220,2,68,59.6,76.2,34.2,,62.1,40.8,84.5,74.6,30,1,99,9,147,115,0,0,12,109,8,545,313,3.13,5.5,0.67,30
Marcel Reed,175940,QB,TEXAS A&M,10,100,16,4,12.1,69,0,283,0,0,11,131,38.7,21,29,312,6,33,50.1,69.1,63.9,65.0,,,67.9,60.1,31,4,0,0,0,290,287,39,0,61,6,570,248,2.48,5.7,,14
Colton Joseph,172283,QB,DOMINION,9,100,19,10,35.2,253,0,460,0,0,12,273,61.5,29,39,263,10,14,25.3,67.8,75.2,54.6,,,79.9,60.1,39,1,0,0,0,249,259,27,0,73,11,719,414,4.14,7.2,,43
C.J. Ogbonna,149182,QB,BUFFALO,12,99,14,4,18.0,72,0,266,0,0,10,155,23.6,15,23,126,11,34,34.5,64.4,63.9,65.4,,57.2,57.5,60.0,26,4,0,0,0,425,135,18,0,81,8,401,208,2.1,4.1,,28
Noah Whittington,123472,HB,OREGON,12,97,21,9,40.2,183,0,455,1,7,21,276,69.9,11,23,264,1,49,61.6,72.2,83.9,,49.7,55.5,76.5,63.4,28,0,105,17,127,126,0,0,21,114,5,455,276,2.85,4.7,0.83,48
Brayden Schager,146078,QB,HAWAII,11,96,17,4,19.8,104,1,228,0,0,7,194,70.1,18,39,180,4,11,65.6,74.9,60.9,69.7,,,75.3,60.0,46,5,0,0,0,195,296,52,0,44,6,524,357,3.72,5.5,,4
Trevor Etienne,157730,HB,GEORGIA,8,95,20,6,29.1,139,0,477,1,10,20,330,88.3,14,30,173,1,40,73.8,82.6,84.0,,79.1,62.4,87.9,59.1,45,0,140,23,156,113,0,0,24,118,7,477,330,3.47,5.0,0.9,55
Zylan Perry,156734,HB,LA LAFAYET,11,95,24,12,42.0,260,0,619,1,1,24,371,93.9,20,29,207,1,17,74.4,75.3,83.2,,40.7,51.8,80.3,55.7,30,0,40,9,100,110,0,0,12,104,4,619,371,3.91,6.5,0.4,78
Re'Shaun Sanford II,173055,HB,HOUSTON,12,95,31,8,39.4,175,0,444,1,5,31,324,108.7,14,18,182,3,19,46.3,65.1,84.3,,47.8,56.9,70.0,38.3,38,0,149,18,103,159,0,0,19,113,1,444,324,3.41,4.7,1.45,76
D.J. McKinney,175620,HB,SM HOUSTON,11,95,12,5,29.3,141,0,482,0,2,12,218,30.3,9,23,281,1,31,72.7,67.8,82.6,,48.4,64.1,70.0,46.0,59,0,79,11,82,152,0,0,14,106,3,482,218,2.29,5.1,0.96,62
Jalon Daniels,122555,QB,KANSAS,12,95,27,3,17.6,86,0,303,0,0,20,169,63.4,19,28,198,8,16,58.7,77.6,70.5,72.6,,,73.6,60.6,33,4,0,0,0,403,187,22,0,73,6,490,280,2.95,5.2,,27
Shane Porter,144592,HB,N TEXAS,11,95,26,11,56.5,361,0,639,1,6,26,325,99.5,20,29,251,1,30,73.3,78.4,83.7,,58.7,56.0,84.0,75.1,79,0,88,15,151,110,0,0,17,110,5,639,325,3.42,6.7,0.58,65
Jaison Patterson,145654,HB,BOWL GREEN,12,94,25,4,23.4,96,0,411,2,0,25,270,69.0,11,23,122,1,54,73.0,73.7,85.8,,82.3,51.1,75.6,65.4,41,0,93,10,140,169,0,0,14,104,5,411,270,2.87,4.4,0.66,40
Anthony Colandrea,170131,QB,VIRGINIA,11,94,23,4,17.1,88,0,228,0,0,12,89,29.2,21,23,335,6,20,52.9,64.2,79.2,58.5,,74.0,69.2,60.0,35,1,27,1,4,287,286,34,1,61,2,514,199,2.12,5.5,6.75,13
Brendan Sorsby,156398,QB,CINCINNATI,12,93,15,5,25.9,135,0,330,0,0,9,163,37.0,18,38,138,4,23,64.0,77.0,81.3,73.2,,55.9,70.8,60.0,41,1,0,0,1,356,192,30,0,63,9,522,278,2.99,5.6,0.0,13
Caden Veltkamp,156642,QB,W KENTUCKY,11,93,1,2,14.1,38,0,154,0,0,0,68,0.0,8,30,346,11,34,48.5,78.2,88.4,79.1,,37.8,61.8,60.2,21,0,0,0,5,306,116,20,0,73,7,270,97,1.04,2.9,0.0,4
Kejon Owens,123640,HB,FIU,11,92,26,4,23.5,92,0,380,0,3,26,286,89.3,12,27,166,1,50,72.2,80.8,26.7,,83.0,70.0,81.1,51.7,26,1,82,9,80,118,0,0,10,101,5,392,286,3.11,4.3,1.03,42
Jordan Houston,99592,HB,MARSHALL,12,93,13,4,23.5,111,0,473,1,3,13,317,51.0,12,21,214,1,23,74.0,67.9,83.8,,58.6,54.3,72.8,48.0,45,0,173,14,114,155,0,0,16,107,1,473,317,3.41,5.1,1.52,70
Antwain Littleton Jr.,144892,HB,TEMPLE,11,93,17,4,33.8,103,0,305,3,1,17,256,45.5,6,15,306,1,39,72.7,67.1,84.1,,41.6,50.6,71.7,72.2,37,0,134,16,148,123,0,0,21,109,1,305,256,2.75,3.3,0.91,49
Zuberi Mobley,145187,HB,FAU,9,92,19,6,41.2,202,0,490,0,0,19,272,54.5,10,22,165,1,24,72.1,71.2,0.0,,43.8,66.4,72.8,62.4,72,2,86,11,77,127,0,0,13,103,4,490,272,2.96,5.3,1.12,68
Jamarion Wilcox,175162,HB,KENTUCKY,11,92,30,14,51.0,301,0,590,0,0,30,389,128.1,22,31,202,3,57,43.2,85.2,82.4,,37.2,65.0,84.2,56.1,50,0,24,7,33,113,0,0,7,99,2,590,389,4.23,6.4,0.73,35
Evan Svoboda,157664,QB,WYOMING,12,92,4,5,38.1,151,0,349,0,0,4,159,9.2,11,32,351,11,51,32.1,54.8,76.5,50.1,,55.1,64.8,60.3,51,1,0,0,3,294,47,9,0,83,5,396,167,1.82,4.3,0.0,17
Sam Scott,150701,HB,WYOMING,10,92,17,8,43.4,189,0,435,1,1,17,297,55.9,9,18,351,0,32,86.7,71.9,85.1,,47.8,52.5,76.4,67.8,43,0,74,12,118,166,0,0,15,104,3,435,297,3.23,4.7,0.63,59
Jaxson Dart,146409,QB,OLE MISS,12,91,18,3,11.3,66,0,226,0,0,6,116,26.8,25,30,226,3,27,72.1,92.3,63.8,91.7,,56.7,75.8,60.5,35,6,0,0,1,359,358,40,0,51,3,584,269,2.96,6.4,0.0,10
