player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Daniel Swinney,221639,HB,SACRAMENTO,2,16,5,2,34.8,31,0,89,0,1,5,60,125.0,2,8,279,0,7,75.5,78.7,72.8,,0.1,63.4,77.6,,16,0,4,2,2,16,0,0,2,18,1,89,60,3.75,5.6,2.0,9
Dennis Murray Jr.,189969,HB,GA STATE,2,16,1,0,0.0,0,0,75,0,3,1,61,80.3,3,5,175,0,5,75.9,71.2,77.0,,75.3,85.4,65.5,59.5,14,0,63,3,18,25,0,0,5,19,2,75,61,3.81,4.7,3.5,11
Jaquail Smith,201648,HB,COLORADO,2,16,1,0,0.0,0,0,61,0,0,1,43,16.8,0,4,143,0,11,75.8,71.9,73.9,,71.5,73.5,69.1,,9,0,0,0,4,17,0,0,0,16,0,61,43,2.69,3.8,0.0,5
Damian Henderson II,173465,HB,COLORADO,2,16,4,0,0.0,0,0,85,0,0,4,61,95.3,2,5,143,0,13,75.5,82.9,76.2,,59.4,54.9,82.4,57.6,12,0,0,0,7,19,0,0,0,16,0,85,61,3.81,5.3,0.0,3
Jo'Shon Barbie,160174,HB,MARSHALL,2,16,1,0,0.0,0,0,49,0,0,1,43,14.1,1,4,214,1,5,29.3,59.8,77.7,,74.5,67.2,56.4,55.0,10,0,10,3,24,38,0,0,4,19,0,49,43,2.69,3.1,0.42,10
Isaiah Ene,214583,HB,SACRAMENTO,3,16,7,1,40.7,37,0,91,0,4,7,79,271.6,3,7,279,0,8,75.9,84.6,77.5,,67.0,78.5,84.6,57.9,37,0,28,4,15,22,0,0,4,20,1,91,79,4.94,5.7,1.87,8
Jalen Likely,189796,HB,JVILLE ST,2,16,6,2,51.2,62,0,121,0,1,6,90,207.2,3,4,196,1,3,29.3,70.5,77.6,,79.1,63.2,70.9,58.7,45,0,19,3,23,23,0,0,4,19,1,121,90,5.63,7.6,0.83,13
Anthony Woods,158969,HB,UCLA,2,16,5,2,56.8,84,0,148,0,0,5,110,202.2,2,5,324,0,5,75.5,82.5,75.5,,72.7,59.0,80.6,60.6,53,0,1,1,11,18,0,0,1,17,2,148,110,6.88,9.3,0.09,11
Kenji Christian,144072,HB,UCONN,2,16,4,1,39.7,25,0,63,1,3,4,32,70.0,2,4,146,0,6,76.2,68.2,76.6,,79.3,65.3,67.7,59.7,25,0,36,4,18,22,0,0,6,20,1,63,32,2.0,3.9,2.0,10
Brad Jackson,184354,QB,TEXAS ST,2,16,1,0,0.0,0,0,36,0,0,1,21,12.4,2,7,314,3,6,29.2,61.9,79.8,59.3,,,62.8,60.1,32,0,0,0,0,69,40,3,0,13,1,76,25,1.56,4.8,,4
Shahn Alston,214584,HB,USC,3,16,4,1,17.9,15,0,84,0,0,4,54,84.4,2,7,326,0,8,75.5,77.4,73.2,,75.4,57.4,76.4,53.3,15,0,0,0,4,20,0,0,0,16,1,84,54,3.38,5.3,0.0,8
Makhilyn Young,156935,HB,VANDERBILT,2,16,3,1,32.3,20,0,62,0,2,3,52,90.3,2,5,333,0,8,75.5,71.5,78.3,,75.6,72.7,68.8,57.8,20,0,23,2,17,31,0,0,2,18,0,62,52,3.25,3.9,1.35,8
Baylor Hayes,192135,QB,TULSA,2,16,2,0,0.0,0,0,3,0,0,1,5,7.8,0,1,320,0,3,73.0,50.8,79.5,53.1,,54.3,51.4,60.0,9,0,0,0,1,59,43,8,0,8,0,46,25,1.56,2.9,0.0,1
Samuel Singleton Jr.,170356,HB,FLORIDA ST,2,16,3,1,30.3,20,0,66,0,4,3,44,87.5,1,3,167,0,8,76.4,64.5,0.0,,66.7,82.4,60.5,57.9,20,1,94,6,17,23,0,0,7,22,1,66,44,2.75,4.1,5.53,7
Re'Shaun Sanford II,173055,HB,HOUSTON,2,15,2,2,72.5,74,0,102,0,2,2,101,158.4,2,3,182,0,4,75.2,66.8,76.1,,27.4,73.9,68.9,47.4,56,0,36,2,18,17,0,0,2,17,2,102,101,6.73,6.8,2.0,11
Daune Morris,199973,HB,TENNESSEE,2,15,3,2,53.4,63,0,118,0,0,3,55,73.3,3,6,307,0,6,75.3,70.3,73.8,,9.6,55.3,71.7,,47,0,0,0,8,15,0,0,0,15,1,118,55,3.67,7.9,0.0,9
Beau Pribula,164182,QB,VIRGINIA,2,15,2,3,50.8,62,0,106,0,0,2,45,62.5,4,5,335,0,3,73.3,91.4,78.1,90.7,,,74.8,60.1,22,1,0,0,0,60,16,3,0,12,0,122,54,3.6,8.1,,4
Vic Listorti,175247,HB,NAVY,2,15,2,2,46.6,54,0,116,1,1,2,56,65.9,2,5,237,1,12,28.2,67.5,79.5,,83.3,51.3,72.6,56.6,35,0,16,2,20,53,0,0,3,17,1,116,56,3.73,7.7,0.8,0
Kendrick Raphael,170378,HB,SMU,2,15,3,2,59.0,46,0,78,0,2,3,25,49.0,2,3,287,0,5,75.5,69.0,75.7,,29.1,71.3,68.9,60.0,23,0,34,2,22,17,0,0,3,17,1,78,25,1.67,5.2,1.55,10
Jaylin Lucas,156396,HB,TULANE,2,15,4,4,83.1,182,0,219,1,0,4,132,220.0,4,4,319,0,2,76.4,72.4,75.3,,71.3,42.7,77.8,59.4,80,0,5,1,13,20,0,0,2,16,1,219,132,8.8,14.6,0.38,13
Brandon White,215239,HB,KENT STATE,2,15,1,0,0.0,0,0,44,2,0,1,31,13.8,0,1,201,0,9,75.2,55.9,74.2,,70.0,27.9,65.1,59.9,9,0,0,0,15,16,0,0,2,15,0,44,31,2.07,2.9,0.0,6
James Peoples,183706,HB,PENN STATE,2,15,4,0,0.0,0,0,73,0,0,4,50,88.9,1,3,266,0,10,75.2,74.6,75.0,,46.7,54.3,76.0,59.5,12,0,0,0,11,17,0,0,0,15,0,73,50,3.33,4.9,0.0,5
Boogie Woods III,188388,HB,KENNESAW,2,15,7,0,0.0,0,1,55,0,2,7,51,153.0,3,5,200,0,6,75.3,67.3,0.0,,71.2,64.5,68.6,60.0,13,1,17,5,15,16,0,0,6,20,1,55,51,3.4,3.7,1.13,9
Will Wilson,198972,QB,NC STATE,2,15,8,0,0.0,0,0,41,0,0,3,32,66.7,2,10,248,0,10,73.3,90.8,74.6,71.9,,,83.7,60.0,24,0,0,0,0,23,44,3,0,12,4,85,68,4.53,5.7,,0
Quinten Joyner,174151,HB,TEXAS TECH,2,15,5,1,24.2,16,0,66,0,0,5,57,126.7,2,3,315,0,4,75.5,67.5,0.0,,75.1,56.1,69.0,60.0,16,1,0,0,6,17,0,0,0,15,1,66,57,3.8,4.4,0.0,10
Kolin Wilson,198870,HB,MISS STATE,2,15,3,1,55.2,48,0,87,1,2,3,33,64.7,1,4,227,0,6,76.1,66.1,74.2,,52.8,60.6,66.8,59.8,48,0,19,2,14,18,0,0,3,17,0,87,33,2.2,5.8,1.36,9
Benjamin Hall,174038,HB,N CAROLINA,2,15,2,1,29.4,25,0,85,1,1,2,49,54.4,3,3,245,1,6,29.3,59.8,75.9,,78.4,53.5,60.6,60.0,25,0,27,3,17,17,0,0,4,18,0,85,49,3.27,5.7,1.59,9
Cameran Brown,184894,QB,GA STATE,2,15,3,1,33.8,24,0,38,0,0,3,47,116.5,2,3,175,0,1,73.0,90.5,79.0,91.3,,,62.6,60.0,24,0,0,0,0,65,33,4,0,11,1,71,52,3.47,4.7,,3
TJ Horton,173999,HB,BALL ST,2,15,5,2,70.5,91,0,129,0,6,5,97,323.3,4,4,117,0,7,75.6,72.1,78.3,,80.9,59.7,77.3,44.7,54,0,2,7,25,24,0,0,8,22,1,129,97,6.47,8.6,0.08,8
Nathan Hayes,162204,QB,N DAK ST,3,15,4,0,0.0,0,0,18,0,0,2,21,24.9,2,4,250,0,1,74.3,69.6,54.7,64.4,,,73.9,60.0,17,1,0,0,0,100,25,2,0,13,1,43,35,2.33,2.9,,4
KJ Jackson,184386,QB,ARKANSAS,2,14,0,0,0.0,0,0,48,0,0,0,21,0.0,3,4,111,1,2,73.6,60.7,49.2,56.1,,,69.7,60.0,13,1,0,0,0,63,32,5,0,9,0,80,31,2.21,5.7,,1
Ja'Quez Cross,145108,HB,APP STATE,2,14,1,1,45.9,39,0,85,0,0,1,29,12.2,2,2,108,1,4,28.0,62.9,76.4,,73.2,64.5,62.1,58.6,39,0,26,3,20,19,0,0,3,17,0,85,29,2.07,6.1,1.3,10
Rocco Conti,186412,HB,AIR FORCE,2,14,5,1,17.6,15,0,83,0,1,5,48,128.6,3,4,101,0,6,75.2,69.7,81.1,,68.0,58.8,71.9,65.8,15,0,21,2,24,88,0,0,3,16,0,85,48,3.43,6.1,0.88,3
Cameron Mathews,198741,HB,NEW MEXICO,2,14,0,0,0.0,0,0,41,0,0,0,32,0.0,0,2,241,0,7,74.9,55.9,73.2,,72.5,60.0,56.5,60.0,6,0,0,0,1,15,0,0,0,14,0,41,32,2.29,2.9,0.0,7
Ju'Juan Johnson,184458,HB,SYRACUSE,1,14,6,0,0.0,0,0,46,0,0,6,42,120.0,1,6,304,0,4,29.6,58.8,78.3,,63.7,54.4,59.9,60.0,10,0,1,1,26,20,0,0,2,15,1,46,42,3.0,3.3,0.04,8
Blaze Berlowitz,171066,QB,VANDERBILT,2,14,2,0,0.0,0,0,18,0,0,2,11,27.2,1,3,333,2,7,23.0,47.1,76.4,58.2,,,43.2,60.0,13,0,0,0,0,30,30,5,0,9,1,48,25,1.79,3.4,,0
Ramone Green Jr.,171449,HB,MO STATE,2,14,2,2,42.2,35,0,83,0,0,2,47,39.5,2,4,230,0,5,74.9,66.5,74.9,,76.1,59.4,67.4,59.8,19,0,4,3,18,16,0,0,3,17,2,83,47,3.36,5.9,0.22,9
Travis Terrell Jr.,188626,HB,PURDUE,2,14,2,0,0.0,0,0,36,0,0,2,27,24.1,0,1,273,0,8,75.5,59.5,75.0,,78.7,57.1,59.1,60.0,9,0,16,2,16,17,0,0,2,16,0,36,27,1.93,2.6,1.0,6
Jon Denman,199271,HB,TCU,2,14,1,1,46.7,28,0,60,0,0,1,63,32.1,1,6,305,0,2,74.8,72.2,76.4,,76.6,54.0,73.7,59.1,28,0,0,0,13,17,0,0,0,14,2,60,63,4.5,4.3,0.0,12
Jackson Gutierrez,189488,QB,NAVY,2,14,5,0,0.0,0,0,41,0,0,3,21,63.0,3,8,237,0,2,31.4,71.7,76.0,60.8,,60.0,70.4,60.9,49,0,0,0,1,25,66,4,0,10,3,107,76,5.43,7.6,0.0,6
Anthony Reagan Jr.,186331,HB,LA LAFAYET,2,14,0,0,0.0,0,0,60,0,0,0,24,0.0,2,3,207,0,8,75.2,72.6,75.8,,71.9,57.7,73.4,58.2,11,0,1,1,11,19,0,0,1,15,1,60,24,1.71,4.3,0.09,6
Noah Vaughn,175443,HB,VIRGINIA,2,14,4,2,35.3,36,0,102,0,0,4,45,85.7,5,7,335,0,0,74.8,76.3,74.7,,76.2,64.4,73.9,58.9,21,0,6,1,3,16,0,0,1,15,0,102,45,3.21,7.3,2.0,14
Colton Joseph,172283,QB,WISCONSIN,2,14,0,0,0.0,0,0,48,0,0,0,27,0.0,2,3,349,0,6,73.7,63.8,78.7,63.0,,,58.8,60.0,13,0,0,0,0,52,0,1,0,13,0,48,27,1.93,3.4,,5
Tait Reynolds,213354,QB,CLEMSON,2,14,7,0,0.0,0,0,8,0,0,0,10,0.0,2,2,140,2,3,26.3,46.3,29.7,54.2,,,46.3,60.0,16,1,0,0,0,33,46,6,0,8,0,54,46,3.29,3.9,,1
Isaiah Mozee,199811,HB,NEBRASKA,2,14,4,2,50.0,43,0,86,0,1,4,56,133.3,3,4,238,0,7,75.5,68.0,75.8,,71.8,59.0,68.7,59.5,24,0,14,1,14,17,0,0,1,15,1,86,56,4.0,6.1,1.0,7
Sedrick Irvin,176618,HB,STANFORD,2,14,4,1,32.1,27,0,84,0,0,4,63,120.0,2,5,300,0,6,74.8,66.6,77.6,,25.3,52.9,72.7,60.0,27,0,5,1,20,15,0,0,2,15,0,84,63,4.5,6.0,0.25,8
Curtis Kimmons IV,220405,HB,UMASS,2,14,4,2,42.4,36,0,85,0,1,4,60,133.9,4,5,216,0,8,74.8,71.2,76.5,,78.3,65.9,71.2,58.2,19,0,10,2,16,22,0,0,2,16,1,85,60,4.29,6.1,0.63,6
Nolan James Jr.,199837,HB,NOTRE DAME,2,13,2,1,31.3,15,0,48,0,2,2,36,61.5,1,6,258,0,6,74.6,76.7,74.7,,73.8,74.0,73.7,,15,0,66,5,11,13,0,0,5,18,2,48,36,2.77,3.7,6.0,7
Le'Kamren Meadows,220633,HB,W KENTUCKY,2,13,1,1,27.5,19,0,69,0,0,1,48,26.4,2,3,346,0,6,74.4,68.3,76.0,,77.3,57.5,68.8,58.9,19,0,0,1,8,18,0,0,1,14,0,69,48,3.69,5.3,0.0,7
Jawarn Howell,179059,HB,S CAROLINA,2,13,5,1,17.4,16,0,92,0,0,5,65,192.3,3,7,289,0,2,74.4,78.7,72.9,,47.9,57.1,77.4,60.0,16,0,0,0,4,14,0,0,0,13,0,92,65,5.0,7.1,0.0,10
Andrew Burnette,205005,HB,LA TECH,2,13,5,1,30.0,15,0,50,0,0,5,46,126.4,1,2,208,0,6,74.4,68.3,0.0,,76.8,59.3,71.6,55.4,15,1,3,1,8,20,0,0,1,14,0,50,46,3.54,3.8,0.38,7
CJ Bailey,183349,QB,NC STATE,2,13,6,1,27.3,18,0,54,0,0,3,21,128.6,2,3,248,1,6,46.1,64.0,77.7,64.6,,,59.0,60.0,18,0,0,0,0,31,12,6,0,7,1,66,46,3.54,5.1,,0
Hauss Hejny,183824,QB,COLO STATE,2,13,6,2,71.5,93,0,108,0,0,3,57,190.0,3,3,144,0,3,73.4,81.5,79.4,73.2,,92.3,74.1,60.0,75,0,28,1,1,54,22,4,1,10,1,130,67,5.15,10.0,28.0,4
Duke Watson,190596,HB,UCF,2,13,9,2,69.2,83,0,120,1,1,9,34,163.5,3,4,323,0,4,75.2,62.4,0.0,,32.5,47.0,72.0,59.9,64,2,7,3,24,17,0,0,4,16,1,120,34,2.62,9.2,0.29,9
Michael Van Buren Jr.,184764,QB,USF,2,13,3,1,34.6,18,0,20,0,0,2,35,86.4,2,3,327,0,4,72.9,90.7,78.8,91.6,,,61.2,60.0,24,0,0,0,0,56,32,4,0,9,2,52,69,5.31,4.0,,1
Alonza Barnett III,156710,QB,UCF,2,13,8,0,0.0,0,0,14,0,0,3,5,93.8,3,5,323,2,1,27.8,54.1,32.8,50.4,,,65.8,60.0,18,1,0,0,0,30,62,9,0,4,1,76,86,6.62,5.8,,2
Dru DeShields,176094,QB,KENT STATE,2,13,8,1,18.9,20,0,46,0,0,6,27,253.1,4,5,201,0,3,72.6,79.6,78.6,69.8,,,79.8,60.0,26,0,0,0,0,47,60,5,0,8,2,106,44,3.38,8.2,,2
Brock Glenn,170335,QB,W KENTUCKY,2,13,2,2,40.3,31,0,75,0,0,2,66,91.7,3,4,346,1,11,40.1,60.4,76.1,53.3,,,65.6,60.0,16,0,0,0,0,26,2,1,0,12,2,77,68,5.23,5.9,,0
Stacy Gage,190337,HB,LSU,2,13,0,0,0.0,0,0,42,0,0,0,23,0.0,2,6,211,1,7,27.9,65.8,76.9,,80.9,59.4,65.5,57.2,12,0,10,2,15,17,0,0,2,15,0,42,23,1.77,3.2,0.67,6
Johnnie Daniels,184755,HB,TULANE,2,13,4,0,0.0,0,0,37,0,0,4,31,73.4,0,4,319,0,5,74.4,72.6,77.0,,77.0,64.1,69.8,76.7,7,0,0,0,15,19,0,0,0,13,2,37,31,2.38,2.8,0.0,5
Mitch Griffis,123386,QB,E CAROLINA,2,13,2,0,0.0,0,0,19,0,0,2,11,34.4,3,3,156,1,0,49.0,57.9,78.8,51.3,,,70.6,60.0,13,0,0,0,0,43,43,5,0,8,0,62,25,1.92,4.8,,3
Mason Heintschel,199088,QB,PITTSBURGH,2,13,4,0,0.0,0,0,22,0,0,1,15,18.5,0,3,268,0,2,73.5,86.2,80.2,86.8,,,63.7,60.3,9,1,0,0,0,64,20,4,0,9,0,42,28,2.15,3.2,,3
Malachi Singleton,172426,QB,APP STATE,2,13,1,0,0.0,0,0,1,0,0,1,13,10.7,1,5,108,1,8,50.2,85.7,79.7,81.8,,,72.5,60.0,11,0,0,0,0,65,19,2,0,11,1,20,14,1.08,1.5,,2
John Mateer,158516,QB,OKLAHOMA,2,13,2,0,0.0,0,0,28,0,0,1,13,20.3,3,5,261,0,4,72.8,63.9,78.7,58.1,,,69.0,60.0,22,0,0,0,0,45,47,5,0,8,0,75,35,2.69,5.8,,2
Michael Barrow,189467,TE,NAVY,2,13,3,2,48.8,39,0,80,0,0,3,47,72.3,2,4,237,0,7,78.5,64.0,79.1,,68.3,52.4,72.4,57.0,24,0,11,2,25,58,0,0,2,15,0,80,47,3.62,6.2,0.44,6
Javian Mallory,216870,HB,MIAMI FL,2,13,7,4,71.7,124,0,173,0,0,7,130,500.0,6,7,220,0,7,74.6,88.4,74.2,,75.3,57.8,88.1,60.0,52,0,6,1,9,15,0,0,1,14,2,173,130,10.0,13.3,0.67,6
Cyncir Bowers,199540,HB,UCONN,2,13,4,1,29.6,16,0,54,0,0,4,39,85.7,1,3,146,0,2,74.6,81.1,76.6,,78.3,74.8,78.2,58.0,16,0,7,1,13,18,0,0,1,14,1,54,39,3.0,4.2,0.54,11
Connor Walendzak,171392,HB,TOLEDO,2,13,8,2,85.5,94,0,110,0,0,8,37,133.9,2,3,316,0,5,74.9,79.0,75.4,,25.3,69.4,83.4,59.5,71,0,22,4,19,16,0,0,4,17,2,110,37,2.85,8.5,1.16,8
Evan Medders,210383,QB,AIR FORCE,2,13,4,0,0.0,0,0,70,0,0,4,41,164.0,4,6,101,0,2,72.5,77.8,74.3,86.0,,,62.9,60.1,13,0,0,0,0,22,9,3,0,10,1,79,59,4.54,6.1,,2
Ja'Kobi Jackson,174248,HB,OHIO STATE,2,13,8,1,47.6,49,0,103,0,0,8,90,426.0,1,4,260,0,3,74.4,82.9,76.0,,25.5,53.1,89.6,,49,0,0,0,22,13,0,0,1,13,2,103,90,6.92,7.9,0.0,10
Victor Rosa,158629,HB,OHIO,2,13,0,0,0.0,0,0,24,0,0,0,20,0.0,0,2,259,0,13,74.9,55.5,78.2,,80.2,59.1,53.5,58.8,6,0,9,3,20,18,0,0,3,16,1,24,20,1.54,1.8,0.45,0
Duke Clark,200128,HB,FLORIDA,2,13,7,2,51.8,43,0,83,0,1,7,53,233.0,3,4,163,0,9,74.8,69.4,77.0,,77.4,62.3,69.0,58.9,28,0,10,1,14,19,0,0,1,14,1,83,53,4.08,6.4,0.71,4
Jaylen Raynor,172203,QB,IOWA STATE,2,13,2,0,0.0,0,0,24,0,0,1,13,16.0,1,4,193,0,6,72.6,65.0,78.6,59.9,,,67.2,60.2,14,0,0,0,0,58,30,4,0,9,2,54,28,2.15,4.2,,2
Faizon Brandon,215605,QB,TENNESSEE,2,13,4,0,0.0,0,0,44,0,0,1,16,44.4,3,8,307,0,1,71.8,80.5,79.3,72.2,,,76.0,60.0,22,0,0,0,0,70,55,7,0,6,2,99,38,2.92,7.6,,2
Noah Kim,129623,QB,E MICHIGAN,3,13,1,0,0.0,0,0,17,0,0,0,14,0.0,2,4,160,3,2,47.4,54.1,54.4,53.2,,,60.4,60.2,11,2,0,0,0,71,20,4,0,9,2,37,29,2.23,2.8,,3
Landan Brown,175609,HB,SM HOUSTON,2,13,4,0,0.0,0,0,47,0,0,4,53,85.8,1,3,281,0,6,74.6,71.4,76.8,,44.6,69.4,76.5,41.6,14,0,45,6,29,15,0,0,6,19,0,47,53,4.08,3.6,1.55,7
Darrion Bowers,205227,HB,NEW MEXICO,2,13,0,1,37.7,23,0,61,0,0,0,25,0.0,2,4,241,0,9,74.4,62.0,72.2,,,,61.6,,23,0,0,0,0,13,0,0,0,13,0,61,25,1.92,4.7,,4
Demon June,199824,HB,N CAROLINA,2,13,2,0,0.0,0,0,58,0,0,2,43,50.9,0,4,245,0,4,74.4,74.0,75.0,,27.3,56.5,75.8,60.0,9,1,0,0,5,14,0,0,0,13,3,58,43,3.31,4.5,0.0,9
Jakorion Caffey,188188,HB,KENT STATE,2,13,1,0,0.0,0,0,24,0,0,1,21,11.5,0,1,201,0,7,74.4,58.1,74.8,,22.1,56.5,62.1,53.1,6,0,3,1,14,16,0,0,2,14,1,24,21,1.62,1.8,0.21,6
Ezell Jolly,175641,HB,ARK STATE,2,12,1,0,0.0,0,0,78,0,0,1,37,20.6,1,5,113,0,4,74.1,73.7,74.8,,71.0,68.5,71.9,60.0,10,0,5,3,6,13,0,0,3,15,0,78,37,3.08,6.5,0.83,8
Jay Harris,184848,HB,KANSAS ST,2,12,5,1,19.8,17,0,86,0,0,5,64,222.2,4,5,199,1,4,27.0,76.5,72.2,,67.8,58.5,73.8,,17,0,0,0,2,12,0,0,0,12,1,86,64,5.33,7.2,0.0,8
Christian Clark,184505,HB,S CAROLINA,2,12,0,0,0.0,0,0,56,0,0,0,31,0.0,0,2,289,0,1,74.0,62.2,76.4,,0.0,52.6,68.4,59.1,8,0,0,0,18,15,0,0,0,12,0,56,31,2.58,4.7,0.0,11
Ayo Adeyi,145320,HB,OKLA STATE,2,12,2,0,0.0,0,0,48,0,0,2,32,38.1,2,4,262,0,3,74.1,59.9,0.0,,57.6,59.1,62.7,60.0,12,1,15,2,21,15,0,0,4,14,0,48,32,2.67,4.0,0.71,8
Trae'shawn Brown,215738,HB,ALABAMA,2,12,2,0,0.0,0,0,37,0,0,2,36,46.2,1,3,103,0,7,74.4,75.0,76.1,,76.1,55.6,80.1,52.2,11,0,8,1,16,19,0,0,1,13,2,37,36,3.0,3.1,0.5,4
Cedric Kouemi,215621,HB,JVILLE ST,3,12,1,0,0.0,0,0,43,0,0,1,27,18.7,1,4,196,0,5,74.0,55.0,75.4,,72.6,55.8,55.7,58.4,14,0,0,0,7,21,0,0,0,12,0,43,27,2.25,3.6,0.0,7
Savion Hiter,215612,HB,MICHIGAN,2,12,3,0,0.0,0,0,23,0,1,3,22,45.8,0,0,222,0,9,75.3,70.9,75.7,,67.3,91.8,60.1,56.7,7,0,40,4,11,23,0,0,4,16,0,23,22,1.83,1.9,3.64,3
Xavier Brown,156371,HB,VIRGINIA,2,12,1,1,27.8,15,0,54,0,1,1,35,38.9,2,4,335,0,3,74.1,68.2,74.0,,9.2,80.9,66.1,54.8,15,0,69,3,8,16,0,0,3,15,1,54,35,2.92,4.5,8.63,9
Zylan Perry,156734,HB,CINCINNATI,2,12,4,2,66.0,64,0,97,1,0,4,32,82.1,2,3,138,0,2,74.3,67.7,75.1,,73.6,39.5,72.9,58.9,40,0,0,1,10,15,0,0,3,13,1,97,32,2.67,8.1,0.0,10
Trey Cornist,169975,HB,UCONN,2,12,4,1,65.5,55,0,84,0,0,4,87,223.1,2,3,146,0,7,74.0,67.0,73.9,,73.1,58.7,67.3,59.1,55,0,4,1,12,14,0,0,1,13,1,84,87,7.25,7.0,0.33,4
Byrd Ficklin,199457,QB,UTAH,2,12,1,1,34.8,32,0,92,0,0,1,19,12.2,4,4,328,1,6,73.1,78.5,78.7,82.4,,55.6,69.3,60.2,32,0,11,1,6,36,0,0,1,13,0,92,19,1.58,7.7,1.83,3
Cam Wallace,170302,HB,PENN STATE,2,12,2,1,36.4,16,0,44,0,0,2,26,36.1,1,5,266,0,5,74.0,72.6,72.7,,69.8,58.5,70.8,59.9,16,0,0,0,2,14,0,0,0,12,1,44,26,2.17,3.7,0.0,7
Rickie Collins,172474,QB,KENNESAW,2,12,5,1,23.5,24,0,67,0,0,2,22,89.8,5,6,200,1,4,50.5,76.1,79.2,73.7,,,67.3,60.0,24,0,0,0,0,42,35,5,0,7,3,102,50,4.17,8.5,,2
AJ Newberry,172623,HB,OREGON ST,2,12,1,0,0.0,0,0,25,1,2,1,23,30.3,0,1,265,0,3,74.3,57.0,0.0,60.6,63.2,62.6,54.1,57.1,5,1,72,7,42,15,0,0,10,19,1,25,23,1.92,2.1,1.71,8
Avery Johnson,173108,QB,KANSAS ST,2,12,2,1,25.7,26,0,39,0,0,1,17,68.0,5,5,199,0,2,71.9,59.9,78.9,55.5,,,66.2,60.0,26,0,0,0,0,52,62,7,0,5,1,101,36,3.0,8.4,,3
Jayden Limar,174130,HB,WASHINGTON,1,12,7,0,0.0,0,0,47,0,0,7,40,194.4,2,2,340,0,3,74.0,70.0,76.7,,59.8,53.2,73.0,60.0,11,0,0,0,18,14,0,0,0,12,1,47,40,3.33,3.9,0.0,9
Marcel Reed,175940,QB,TEXAS A&M,2,12,4,0,0.0,0,0,-2,0,0,0,3,0.0,3,3,312,0,1,72.0,70.4,79.8,70.2,,,60.4,60.0,19,0,0,0,0,62,59,8,0,4,0,57,31,2.58,4.8,,1
Drew Mestemaker,190616,QB,OKLA STATE,2,12,0,1,63.6,75,0,77,0,0,0,8,0.0,3,5,262,2,0,55.2,65.3,80.9,60.6,,,72.8,60.0,75,1,0,0,0,73,41,6,0,6,1,118,29,2.42,9.8,,2
Jaivian Thomas,176564,HB,UCLA,2,12,0,1,20.5,15,0,73,0,0,0,25,0.0,2,5,324,0,7,74.0,79.6,75.1,,73.4,69.8,78.2,58.7,15,0,4,1,12,16,0,0,1,13,1,73,25,2.08,6.1,0.33,5
Matt Vezza,176960,QB,OHIO,2,12,1,0,0.0,0,0,24,0,0,0,12,0.0,2,4,259,1,3,28.2,44.5,75.4,46.3,,,51.9,60.0,12,0,0,0,0,22,53,8,0,4,0,77,47,3.92,6.4,,0
Malachi Hosley,177483,HB,GA TECH,2,12,4,0,0.0,0,0,54,0,0,4,45,125.0,2,2,176,0,2,74.4,72.0,73.7,,24.4,55.6,73.4,,13,0,0,0,6,13,0,0,0,12,0,54,45,3.75,4.5,0.0,9
Trinidad Chambliss,178723,QB,OLE MISS,2,12,3,0,0.0,0,0,22,0,0,1,13,26.5,3,5,226,2,5,49.3,83.6,79.5,86.0,,,59.7,60.1,17,0,0,0,0,53,44,5,0,7,1,66,21,1.75,5.5,,1
Khristian Lando,189795,HB,JVILLE ST,3,12,0,0,0.0,0,0,40,1,0,0,23,0.0,0,3,196,0,7,74.1,63.3,77.2,,74.1,70.4,62.5,46.7,7,0,14,2,9,25,0,0,3,14,1,40,23,1.92,3.3,1.56,5
Kiefer Sibley,183481,HB,NEW MEXICO,2,12,3,1,38.7,36,0,93,0,2,3,75,208.3,3,3,241,0,4,74.1,73.4,77.2,,80.3,69.4,72.9,58.4,36,0,8,3,23,16,0,0,3,15,1,93,75,6.25,7.8,0.35,8
Nick Poulos,188474,QB,OHIO,2,12,3,0,0.0,0,0,26,0,0,1,17,68.0,4,6,259,1,4,40.4,63.4,77.3,57.4,,,68.2,60.0,17,0,0,0,0,30,62,7,0,5,1,88,47,3.92,7.3,,1
D'Shawntae Jones,188283,HB,MIAMI OH,2,12,2,1,38.6,22,0,57,0,0,2,51,70.8,2,5,221,0,0,74.0,65.9,75.5,,76.7,53.5,67.1,59.2,22,0,0,0,10,15,0,0,1,12,2,57,51,4.25,4.8,0.0,12
Latrelle Murrell,186555,HB,KENNESAW,2,12,7,2,62.0,62,0,100,0,1,7,87,414.3,3,5,200,0,5,74.5,83.4,75.6,,65.1,64.2,85.6,59.7,45,0,14,2,16,15,0,0,3,14,2,100,87,7.25,8.3,0.88,7
