player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Jordan Lovett,172356,HB,TROY,11,2.2,1,76.9,0.0,0,1,0,9.1,1,-0.14,5,318,0,63.3,85.4,62.8,50.2,68.5,0.0,0,0,26,28.8,45,156,0,40.4,10,69.9,109,2.6,4,91.5,13,0,11.5,18,79,51,5.1,7.9,0.72
Titus Lyons,156861,TE,TEXAS ST,12,3.8,0,92.3,,0,0,1,7.7,1,0.26,7,314,0,68.3,26.1,57.0,60.6,54.3,51.7,123,0,24,29.0,69,238,1,50.4,12,66.8,159,36.6,87,136.4,13,3,8.8,21,94,53,4.4,7.8,0.59
Cooper Perry,199876,WR,OREGON,11,4.1,1,76.9,100.0,2,2,0,0.0,0,-0.04,1,264,1,80.9,19.7,48.1,,46.8,2.2,2,1,8,0.0,0,91,0,41.4,10,95.6,87,83.5,76,46.6,13,0,13.2,12,25,9,0.9,2.5,0.29
Smith Snowden,176662,CB,UTAH,5,-2.2,5,100.0,,0,0,0,0.0,0,0.06,3,328,0,82.7,73.9,70.8,,66.3,0.0,0,0,11,0.0,0,38,4,57.9,13,100.0,38,47.4,18,84.9,13,0,31.6,12,57,85,6.5,4.4,1.5
Brayden Loftin,157773,TE,KANSAS ST,12,8.2,1,46.2,25.0,1,4,0,33.3,3,0.02,3,199,0,22.7,66.2,50.5,71.3,46.6,44.8,43,0,18,11.5,11,96,1,39.8,6,86.5,83,46.9,45,58.2,13,0,7.3,7,55,24,4.0,9.2,0.66
Zion Taylor,170079,WR,GA TECH,12,9.5,0,84.6,,0,0,0,0.0,0,0.34,5,176,0,81.5,68.2,65.1,,66.9,0.0,0,0,45,0.0,0,68,0,53.1,11,94.1,64,30.9,21,133.7,13,1,69.1,47,129,42,3.8,11.7,2.02
Kamrean Johnson,172617,TE,WAKE,12,1.6,1,69.2,100.0,1,1,1,18.2,2,-0.02,5,339,1,44.3,18.7,50.7,73.2,51.1,59.9,94,0,25,26.1,41,157,2,44.3,9,70.7,111,31.8,50,91.2,13,0,8.3,13,98,72,8.0,10.9,0.88
TJ Pride,189866,WR,NEW MEX ST,12,10.3,1,61.5,,0,0,0,11.1,1,-0.05,3,242,0,58.9,81.5,47.4,,49.6,0.0,0,0,34,0.0,0,174,0,39.6,8,94.3,164,94.8,165,112.0,13,1,5.2,9,103,36,4.5,12.9,0.63
Jalen Berger,129914,HB,UCLA,12,-0.2,3,84.6,,0,0,0,0.0,0,0.02,4,324,0,82.2,54.0,74.2,30.3,67.9,0.8,1,0,15,28.8,38,132,0,45.3,11,70.5,93,6.8,9,130.9,13,2,3.0,4,77,80,7.3,7.0,0.83
Jackson Ford,190726,TE,S DIEGO ST,12,7.7,0,61.5,50.0,1,2,0,0.0,0,-0.23,4,284,0,80.1,67.5,56.3,69.8,60.1,69.2,110,0,18,30.8,49,159,7,33.6,8,64.2,102,23.9,38,75.2,13,0,3.8,6,68,37,4.6,8.5,0.67
Cyncir Bowers,199540,HB,W VIRGINIA,9,2.0,5,61.5,0.0,0,2,0,20.0,2,-0.31,2,343,0,41.2,47.0,55.3,33.0,49.4,2.8,3,0,90,20.8,22,106,0,27.7,8,75.5,80,14.2,15,122.0,13,1,20.8,22,134,152,19.0,16.8,1.68
CJ Baxter,173153,HB,TEXAS,7,0.4,0,92.3,100.0,1,1,0,7.7,1,0.09,1,311,0,66.1,63.2,61.1,39.9,56.2,0.0,0,0,6,24.2,24,99,0,43.3,12,74.7,74,2.0,2,105.4,13,1,4.0,4,41,38,3.2,3.4,0.55
Jadon Thompson,123583,WR,MEMPHIS,12,11.5,0,53.8,50.0,1,2,0,30.0,3,0.02,2,218,0,27.6,72.4,52.9,,52.4,1.2,1,0,40,0.0,0,86,0,46.9,7,94.2,81,89.5,77,72.6,13,0,9.3,8,80,11,1.6,11.4,0.99
Caleb Komolafe,176513,HB,NWESTERN,11,2.1,2,69.2,0.0,0,1,0,10.0,1,0.1,2,256,0,61.0,73.2,76.1,64.4,53.6,0.0,0,0,18,31.1,56,180,0,46.7,9,64.4,116,6.1,11,101.8,13,1,2.8,5,51,60,6.7,5.7,0.44
Jaydon Johnson,156741,WR,LA LAFAYET,11,12.4,2,46.2,50.0,1,2,0,14.3,1,-0.3,2,207,0,53.4,66.2,51.8,,49.9,0.0,0,1,14,0.0,0,124,0,33.9,6,90.3,112,83.1,103,24.8,13,0,16.9,21,51,17,2.8,8.5,0.46
Michael Buckley,156001,WR,NEW MEXICO,5,16.4,2,46.2,25.0,1,4,0,14.3,1,0.05,4,241,0,58.9,74.4,61.3,,57.0,0.0,0,2,25,0.0,0,152,0,45.9,6,86.2,131,76.3,116,25.3,13,0,23.7,36,76,13,2.2,12.7,0.58
KeDarius Wade,176365,WR,LA LAFAYET,8,20.2,0,15.4,25.0,1,4,0,33.3,1,-0.42,2,207,0,31.6,62.9,50.5,,49.5,0.0,0,2,19,0.0,0,43,1,30.8,2,90.7,39,9.3,4,0.0,13,0,90.7,39,25,3,1.5,12.5,0.64
Kahanu Davis,174757,WR,UTAH ST,12,17.0,1,50.0,0.0,0,2,0,0.0,0,0.12,5,329,0,77.5,78.6,58.2,,58.3,0.0,0,1,45,0.0,0,135,0,43.5,6,91.9,124,13.3,18,88.9,12,1,86.7,117,160,24,4.0,26.7,1.29
Greg Burrell,184204,HB,TEXAS ST,11,-2.1,4,100.0,,0,0,0,0.0,0,-0.05,4,314,0,82.2,71.8,84.1,44.0,69.2,0.0,0,0,23,25.0,25,100,0,40.6,12,72.0,72,9.0,9,106.6,12,0,10.0,10,115,140,11.7,9.6,1.6
Alexander Diggs,160375,HB,KENNESAW,11,0.2,0,83.3,100.0,2,2,0,0.0,0,0.07,4,200,0,80.9,46.6,67.2,54.2,63.7,0.0,0,0,14,36.9,41,111,0,42.5,10,62.2,69,18.9,21,83.7,12,0,0.9,1,49,53,5.3,4.9,0.71
Trent Battle,144683,HB,TCU,11,-0.3,1,75.0,,0,0,0,10.0,1,-0.06,1,305,0,61.0,84.1,72.8,56.2,47.6,0.8,1,0,13,21.8,29,133,1,44.4,9,74.4,99,12.0,16,81.9,12,0,11.3,15,50,57,6.3,5.6,0.51
Eli Green,148152,WR,IOWA STATE,12,8.6,2,91.7,75.0,3,4,0,0.0,0,0.2,5,193,0,81.5,68.2,62.6,,61.9,0.0,0,0,21,0.0,0,93,1,49.4,11,93.5,87,39.8,37,109.4,12,0,60.2,56,123,32,2.9,11.2,1.41
Nate Frazier,191146,HB,GEORGIA,12,-1.8,0,91.7,,0,0,0,0.0,0,0.29,5,173,0,81.5,69.0,90.1,68.8,67.9,0.0,0,0,11,17.6,22,125,0,58.6,11,75.2,94,2.4,3,117.4,12,1,0.0,0,66,87,7.9,6.0,0.7
Tayvion Galloway,183718,TE,MIDDLE TN,12,5.8,0,16.7,0.0,0,1,0,66.7,4,-0.02,1,224,0,2.1,62.9,43.3,76.6,36.9,35.6,57,0,20,15.6,25,160,0,37.0,2,81.9,131,50.6,81,39.6,12,0,10.0,16,22,16,8.0,11.0,0.17
Omiri Wiggins,183950,HB,LA TECH,12,-3.8,3,91.7,,0,0,0,8.3,1,-0.07,4,208,0,64.6,87.0,80.4,64.2,59.8,0.0,0,0,17,34.7,41,118,0,49.6,11,63.6,75,10.2,12,115.6,12,1,1.7,2,61,103,9.4,5.5,0.81
Darien Williams,204310,WR,SYRACUSE,7,8.1,2,66.7,100.0,2,2,0,20.0,2,-0.03,4,304,0,41.2,68.2,58.9,,59.6,0.0,0,0,35,0.0,0,76,1,41.7,8,94.7,72,90.8,69,120.5,12,1,9.2,7,101,71,8.9,12.6,1.4
Waymond Jordan,199407,HB,USC,6,-0.8,5,58.3,0.0,0,1,0,22.2,2,0.59,3,326,0,38.0,55.4,81.6,84.3,42.2,0.0,0,0,20,20.8,21,101,1,63.5,7,74.3,75,4.0,4,69.8,12,0,4.0,4,55,93,13.3,7.9,0.73
Quincy Burroughs,164137,WR,W KENTUCKY,11,7.9,1,66.7,100.0,1,1,0,20.0,2,0.09,4,346,0,44.3,67.5,54.9,,53.4,0.0,0,0,20,0.0,0,105,1,46.9,8,93.3,98,8.6,9,112.2,12,1,91.4,96,77,35,4.4,9.6,0.79
Blake Smith,124341,TE,TEXAS ST,8,7.0,1,83.3,100.0,1,1,0,0.0,0,0.36,5,314,0,63.3,68.0,57.5,47.2,57.2,34.9,59,0,11,14.8,25,169,0,53.1,10,80.5,136,42.0,71,97.9,12,0,21.3,36,90,33,3.3,9.0,0.66
Alvon Isaac,183442,HB,USF,12,0.1,3,91.7,0.0,0,1,0,8.3,1,0.67,3,327,0,64.9,56.5,62.4,61.9,67.8,0.0,0,1,29,39.7,48,121,0,60.9,11,56.2,68,3.3,4,63.5,12,0,4.1,5,91,96,8.7,8.3,1.34
Royal Capell,199055,WR,OKLA STATE,11,3.9,2,83.3,75.0,3,4,0,0.0,0,-0.26,4,262,1,80.9,25.8,54.9,62.1,52.4,0.0,0,0,13,1.3,1,80,0,43.6,10,96.3,77,95.0,76,83.0,12,0,5.0,4,47,36,3.6,4.7,0.61
J.C. Sivley,163028,TE,UAB,9,4.8,0,50.0,100.0,1,1,0,0.0,0,0.04,2,321,0,78.5,66.7,48.8,64.3,55.9,76.1,124,1,21,32.5,53,163,1,47.7,6,64.4,105,17.2,28,29.5,12,0,4.9,8,59,36,6.0,9.8,0.56
Jacob Newell,163273,TE,AKRON,6,4.0,1,33.3,0.0,0,1,0,33.3,2,-0.02,0,102,0,26.0,65.0,43.7,60.3,41.0,59.5,75,0,5,21.4,27,126,2,39.0,4,73.0,92,17.5,22,42.4,12,0,23.0,29,14,9,2.3,3.5,0.15
Brendan Jenkins,177870,WR,S ALABAMA,9,8.9,0,75.0,50.0,2,4,0,0.0,0,-0.04,6,288,0,80.1,67.5,61.6,,62.4,0.0,0,0,30,0.0,0,100,2,43.5,9,92.0,92,13.0,13,133.0,12,1,87.0,87,117,36,4.0,13.0,1.27
Jake Young,162766,TE,CHARLOTTE,12,7.2,2,33.3,,0,0,0,33.3,2,0.01,2,136,0,33.4,66.2,51.2,69.7,49.7,53.4,78,1,12,21.9,32,146,0,39.1,4,74.0,108,30.1,44,7.6,12,0,4.8,7,30,11,2.8,7.5,0.28
Mojo Dortch,163681,WR,TROY,4,12.8,0,58.3,0.0,0,1,0,12.5,1,-0.15,3,318,0,58.9,69.0,61.8,,63.6,0.0,0,0,19,0.0,0,74,0,37.5,7,97.3,72,24.3,18,72.6,12,0,75.7,56,63,22,3.1,9.0,0.88
Clay Ash,183873,HB,W VIRGINIA,8,-1.2,1,83.3,,0,0,0,0.0,0,-0.14,2,343,0,80.9,81.3,60.8,60.3,59.8,1.1,1,0,15,34.1,31,91,0,40.0,10,63.7,58,9.9,9,87.2,12,0,13.2,12,59,78,7.8,5.9,1.02
Mylan Graham,193180,WR,OHIO STATE,11,14.3,2,50.0,0.0,0,3,0,14.3,1,0.15,5,260,0,53.8,66.2,66.1,,64.5,0.0,0,0,23,0.0,0,60,0,51.7,6,96.7,58,10.0,6,76.0,12,0,90.0,54,93,45,7.5,15.5,1.6
Jordon Davison,199872,HB,OREGON,13,0.5,1,91.7,100.0,1,1,0,8.3,1,0.36,2,264,0,64.6,73.4,89.3,82.5,52.1,1.8,2,0,14,24.8,28,113,0,50.0,11,73.5,83,5.3,6,83.3,12,0,8.8,10,48,45,4.1,4.4,0.58
Devon Tauaefa,158190,TE,HAWAII,11,3.7,0,91.7,50.0,1,2,0,0.0,0,0.29,4,180,0,81.5,68.2,59.1,64.5,57.9,48.8,40,0,34,15.9,13,82,3,52.5,11,82.9,68,48.8,40,97.9,12,0,1.2,1,90,51,4.6,8.2,1.32
Vaughn Blue,174921,HB,LIBERTY,10,7.2,0,66.7,,0,0,0,11.1,1,-0.07,4,206,0,58.9,82.0,65.3,37.3,61.8,0.0,0,1,59,34.4,31,90,1,41.2,8,62.2,56,8.9,8,92.0,12,1,5.6,5,119,70,8.8,14.9,2.13
Dean Patterson,145224,WR,GA TECH,12,12.7,2,50.0,50.0,1,2,0,14.3,1,0.26,2,176,0,56.4,66.7,56.0,,54.9,0.0,0,1,84,0.0,0,115,0,46.8,6,96.5,111,13.9,16,94.1,12,2,86.1,99,131,139,23.2,21.8,1.18
Jordan Malau'ulu,184238,WR,FRESNO ST,12,10.3,1,66.7,100.0,1,1,0,0.0,0,-0.07,4,169,0,79.3,86.2,59.8,,58.6,0.0,0,0,18,0.0,0,111,1,53.3,8,94.6,105,19.8,22,87.2,12,0,80.2,89,85,14,1.8,10.6,0.81
Isaiah Alston,121550,WR,JAMES MAD,12,11.3,2,58.3,75.0,3,4,0,12.5,1,0.24,5,197,0,59.3,67.3,64.5,,64.7,0.0,0,1,20,0.0,0,77,3,47.7,7,83.1,64,24.7,19,83.7,12,2,75.3,58,81,15,2.1,11.6,1.27
Kam Anthony,189743,TE,BALL ST,12,8.2,1,58.3,,0,0,0,22.2,2,-0.26,5,117,0,29.0,66.7,45.7,60.9,56.2,84.3,166,1,40,47.7,94,197,2,34.8,7,51.3,101,12.2,24,96.2,12,2,2.0,4,117,64,9.1,16.7,1.16
Michael Brescia,149295,TE,W MICHIGAN,11,4.3,0,83.3,100.0,1,1,0,0.0,0,-0.12,5,347,0,80.9,69.3,72.5,72.1,82.8,68.1,47,0,19,18.8,13,69,0,46.2,10,73.9,51,15.9,11,130.9,12,2,2.9,2,71,45,4.5,7.1,1.39
Max Rodarte,184120,WR,OHIO,4,10.7,1,58.3,66.7,2,3,0,12.5,1,0.17,5,259,0,56.4,72.9,60.9,,59.6,0.0,0,1,24,0.0,0,103,0,45.9,7,95.1,98,8.7,9,45.8,12,0,91.3,94,86,29,4.1,12.3,0.88
Star'Corius Thomas,156926,HB,TENNESSEE,12,0.7,5,83.3,100.0,1,1,0,16.7,2,0.38,6,307,0,47.1,86.9,81.2,53.4,59.2,0.0,0,0,21,21.8,29,133,0,56.3,10,75.9,101,1.5,2,140.3,12,2,0.0,0,98,96,9.6,9.8,0.97
Major Everhart,157295,WR,TCU,7,3.7,3,83.3,,0,0,0,0.0,0,-0.05,5,305,0,80.9,73.7,62.4,,65.1,2.4,2,1,26,0.0,0,83,0,45.6,10,95.2,79,71.1,59,70.5,12,0,24.1,20,111,109,10.9,11.1,1.41
Sesi Vailahi,174313,HB,OKLA STATE,9,-1.3,2,66.7,,0,0,0,20.0,2,-0.21,2,262,0,41.2,32.7,57.8,56.4,47.0,1.4,1,0,16,16.7,12,72,0,37.7,8,80.6,58,6.9,5,76.4,12,0,6.9,5,54,67,8.4,6.8,0.93
Nathaneal Floyd,123138,WR,NEVADA,7,15.3,0,33.3,0.0,0,3,1,33.3,2,-0.22,1,239,0,26.2,66.7,50.6,,50.6,0.0,0,0,15,0.0,0,59,1,35.2,4,91.5,54,61.0,36,42.4,12,0,39.0,23,36,1,0.3,9.0,0.67
Isaiah Rudison,175684,HB,NEW MEX ST,11,1.1,2,75.0,100.0,1,1,0,10.0,1,-0.15,2,242,0,61.0,57.1,65.0,81.8,56.0,0.0,0,1,14,42.0,47,112,0,43.0,9,52.7,59,2.7,3,45.1,12,0,1.8,2,44,43,4.8,4.9,0.75
Jordan Marshall,190837,HB,MICHIGAN,11,-1.1,4,75.0,,0,0,0,18.2,2,-0.06,4,222,0,44.3,90.2,87.8,65.7,55.6,0.7,1,0,25,30.3,43,142,0,41.8,9,65.5,93,4.9,7,96.5,12,0,2.1,3,92,99,11.0,10.2,0.99
Tuli Tagovailoa-Amosa,199152,WR,S JOSE ST,9,7.2,0,66.7,66.7,2,3,0,11.1,1,0.13,1,285,0,61.0,68.1,54.7,,54.5,0.0,0,0,29,0.0,0,79,1,35.1,8,93.7,74,98.7,78,80.9,12,0,1.3,1,67,6,0.8,8.4,0.91
Justin Marshall,173460,HB,COLO STATE,10,-1.3,8,66.7,,0,0,0,20.0,2,-0.3,3,144,0,41.6,60.1,73.1,22.6,58.1,0.0,0,0,27,12.3,9,73,0,34.8,8,83.6,61,12.3,9,83.3,12,0,2.7,2,74,75,9.4,9.3,1.21
Wayshawn Parker,184224,HB,UTAH,12,0.8,6,83.3,,0,0,0,9.1,1,0.35,5,328,0,62.9,55.2,78.7,68.4,51.1,0.0,0,0,52,29.0,56,193,2,49.4,10,66.3,128,10.9,21,152.1,12,3,15.5,30,132,134,13.4,13.2,1.03
Bryce Yates,199090,WR,PITTSBURGH,9,8.8,3,75.0,0.0,0,2,0,0.0,0,0.28,5,268,0,80.9,68.0,70.8,,75.1,4.3,3,0,68,0.0,0,69,2,43.8,9,91.3,63,84.1,58,144.4,12,1,11.6,8,190,118,13.1,21.1,3.02
Antwan Roberts,145178,HB,MARSHALL,10,2.8,3,58.3,100.0,1,1,0,12.5,1,0.01,3,214,0,56.4,86.7,69.4,54.9,54.0,0.0,0,1,14,36.4,47,129,1,47.0,7,60.5,78,11.6,15,35.4,12,0,3.9,5,56,77,11.0,8.0,0.72
Judah Ezinwa,170510,TE,UTEP,5,10.1,2,33.3,50.0,1,2,0,20.0,1,-0.01,3,330,0,45.4,65.0,58.7,57.1,56.3,34.8,39,3,33,31.3,35,112,0,40.6,4,64.3,72,40.2,45,16.7,12,0,4.5,5,76,47,11.8,19.0,1.06
Kamron Beachem,146047,TE,FRESNO ST,12,9.1,0,58.3,50.0,1,2,0,22.2,2,-0.49,4,169,0,37.6,68.0,52.8,75.8,51.5,52.6,51,2,64,10.3,10,97,4,35.6,7,82.5,80,39.2,38,57.3,12,0,8.2,8,133,80,11.4,19.0,1.66
Jaivian Thomas,176564,HB,UCLA,10,-0.1,2,90.9,,0,0,0,0.0,0,0.12,2,324,0,80.9,85.9,72.9,20.0,63.3,0.0,0,0,12,12.5,10,80,0,55.0,10,87.5,70,12.5,10,90.9,11,0,1.3,1,64,65,6.5,6.4,0.91
Will Anciaux,173090,TE,KANSAS ST,12,9.2,0,54.5,60.0,3,5,0,14.3,1,0.18,2,199,0,53.4,67.7,55.8,45.4,51.6,69.2,90,1,25,28.5,37,130,1,47.2,6,68.5,89,20.0,26,57.0,11,1,9.2,12,45,13,2.2,7.5,0.51
Tyson Thompson,121708,TE,RICE,10,6.4,2,72.7,,0,0,0,11.1,1,-0.01,4,275,0,59.3,84.1,57.9,70.6,69.5,30.9,17,0,37,7.3,4,55,0,39.6,8,89.1,49,45.5,25,142.0,11,2,23.6,13,105,50,6.3,13.1,2.14
Eugene Hilton Jr.,199574,WR,WISCONSIN,12,9.9,1,72.7,100.0,2,2,0,0.0,0,-0.37,3,349,0,79.3,67.1,59.3,,58.3,0.0,0,0,42,0.0,0,80,0,34.2,8,95.0,76,21.3,17,97.2,11,0,78.8,63,91,23,2.9,11.4,1.2
AJ Szymanski,170206,TE,MARYLAND,12,7.4,0,45.5,0.0,0,2,0,16.7,1,0.08,2,215,0,50.3,67.3,38.9,56.3,55.1,77.8,49,0,21,31.7,20,63,0,43.3,5,65.1,41,9.5,6,82.8,11,1,1.6,1,32,13,2.6,6.4,0.78
Jake Overman,131748,TE,PITTSBURGH,10,2.5,1,81.8,,0,0,0,0.0,0,0.03,4,268,0,80.1,68.1,52.6,45.6,57.3,56.3,67,0,14,16.0,19,119,3,44.6,9,79.0,94,19.3,23,123.9,11,1,17.6,21,71,53,5.9,7.9,0.76
Joey Bearns III,144893,TE,CHARLOTTE,9,1.1,1,81.8,0.0,0,1,0,0.0,0,0.05,4,136,0,80.9,68.7,70.3,58.2,77.6,50.0,27,0,15,33.3,18,54,0,41.7,9,59.3,32,22.2,12,113.6,11,1,1.9,1,44,41,4.6,4.9,1.38
DeShawn Hanika,122515,TE,KANSAS,5,7.6,1,90.9,100.0,1,1,0,9.1,1,0.42,7,198,0,62.9,67.9,78.6,55.0,78.0,48.2,27,0,24,21.4,12,56,0,53.7,10,76.8,43,39.3,22,143.0,11,3,10.7,6,97,20,2.0,9.7,2.26
Gabe Glover,204935,WR,JVILLE ST,11,8.1,1,36.4,0.0,0,2,0,33.3,2,0.13,1,196,0,25.7,75.6,54.7,43.6,49.6,2.1,1,1,11,4.2,2,48,0,43.5,4,89.6,43,20.8,10,7.0,11,0,75.0,36,28,32,8.0,7.0,0.65
Gamarion Carter,146964,WR,MIDDLE TN,9,23.2,0,27.3,25.0,1,4,1,0.0,0,-0.05,1,224,0,39.5,64.1,48.4,,49.0,0.0,0,0,15,0.0,0,104,1,45.4,3,93.3,97,22.1,23,39.6,11,0,76.9,80,32,3,1.0,10.7,0.33
Parker Poloskey,171004,TE,ARMY,12,13.3,3,36.4,50.0,1,2,1,20.0,1,0.17,4,114,0,45.4,65.0,62.1,62.3,56.3,66.7,100,1,26,29.3,44,150,5,40.3,4,65.3,98,2.0,3,45.3,11,1,16.0,24,54,15,3.8,13.5,0.55
Josh Sterzer,128399,TE,UTAH ST,12,7.3,0,63.6,50.0,1,2,0,12.5,1,-0.01,2,329,0,56.4,67.4,48.0,65.9,42.7,65.9,176,0,18,41.6,111,267,1,41.1,7,52.1,139,31.1,83,106.6,11,1,1.9,5,56,17,2.4,8.0,0.4
Hayden Large,170156,TE,IOWA,10,6.6,0,72.7,0.0,0,2,0,11.1,1,-0.06,5,192,0,59.3,67.1,75.6,71.0,67.5,81.0,102,0,17,60.3,76,126,1,43.9,8,39.7,50,11.1,14,82.4,11,0,4.0,5,52,40,5.0,6.5,1.04
Tony Johnson,145189,WR,MIAMI FL,7,12.8,7,63.6,50.0,1,2,0,0.0,0,0.39,6,220,0,78.5,66.7,80.5,,76.0,3.7,2,1,51,0.0,0,54,0,60.4,7,98.1,53,53.7,29,69.3,11,0,42.6,23,162,87,12.4,23.1,3.06
Ross Fournet,145218,WR,FIU,11,6.1,1,72.7,100.0,2,2,0,20.0,2,0.16,4,166,0,44.3,70.8,51.0,79.1,53.5,0.0,0,0,20,2.5,2,79,2,53.3,8,92.4,73,43.0,34,86.9,11,0,55.7,44,64,25,3.1,8.0,0.88
Kyle Washington,204905,WR,GA STATE,12,10.9,0,54.5,,0,0,0,14.3,1,-0.11,4,175,0,53.4,71.9,52.7,,53.2,0.0,0,0,23,0.0,0,134,0,40.7,6,91.8,123,13.4,18,75.9,11,0,86.6,116,75,29,4.8,12.5,0.61
Jayden Moore,189388,WR,DUKE,10,7.3,2,63.6,0.0,0,2,0,0.0,0,0.17,3,154,0,78.5,69.0,64.0,,63.6,0.0,0,1,15,0.0,0,53,0,50.0,7,94.3,50,86.8,46,33.1,11,0,13.2,7,42,44,6.3,6.0,0.84
Kaleb Edwards,204602,TE,ALABAMA,13,7.2,1,72.7,33.3,1,3,0,11.1,1,0.08,6,103,0,58.9,67.8,50.0,47.8,52.1,64.2,122,0,30,20.5,39,190,0,49.5,8,75.8,144,19.5,37,133.9,11,1,14.2,27,108,60,7.5,13.5,0.75
Alton McCaskill,144253,HB,SM HOUSTON,8,-2.5,0,81.8,100.0,1,1,0,10.0,1,-0.11,3,281,0,61.0,86.5,72.2,60.7,57.3,0.0,0,0,15,28.5,35,123,0,42.6,9,68.3,84,8.1,10,122.0,11,1,0.8,1,66,83,9.2,7.3,0.79
Dilin Jones,183664,HB,WISCONSIN,7,-2.5,4,81.8,,0,0,0,10.0,1,-0.21,1,349,0,61.0,85.4,70.1,37.9,53.0,0.0,0,1,6,37.6,32,85,0,43.4,9,62.4,53,4.7,4,41.3,11,0,1.2,1,21,43,4.8,2.3,0.4
Henry Dryden,204752,TE,C MICHIGAN,12,4.0,0,63.6,0.0,0,4,0,12.5,1,0.19,3,134,0,59.3,67.8,55.3,43.5,62.2,82.2,83,0,23,32.7,33,101,1,47.9,7,64.4,65,3.0,3,79.4,11,0,5.9,6,64,31,4.4,9.1,0.98
Javon Brown,190119,WR,TOLEDO,10,16.7,1,72.7,100.0,1,1,0,11.1,1,0.52,7,316,0,58.9,67.1,70.2,,69.4,0.0,0,1,46,0.0,0,59,0,51.8,8,94.9,56,11.9,7,107.2,11,1,88.1,52,156,55,6.9,19.5,2.79
DaSaahn Brame,199966,TE,TENNESSEE,8,3.6,0,54.5,0.0,0,1,0,25.0,2,0.04,3,307,0,33.4,66.2,56.7,71.3,58.9,7.1,3,0,19,4.8,2,42,0,48.6,6,85.7,36,71.4,30,71.4,11,0,7.1,3,63,38,6.3,10.5,1.75
KJ Parker,189691,WR,IOWA,8,8.5,1,27.3,0.0,0,1,0,50.0,3,-0.23,1,192,0,16.7,65.0,52.0,,48.3,0.0,0,0,10,0.0,0,50,0,38.3,3,94.0,47,4.0,2,69.9,11,1,96.0,48,18,6,2.0,6.0,0.38
Jariel Cobb,204765,HB,CHARLOTTE,7,-2.0,2,72.7,,0,0,0,0.0,0,-0.16,2,136,0,79.3,60.5,59.5,19.6,66.3,0.0,0,0,13,36.5,38,104,0,38.2,8,61.5,64,0.0,0,81.3,11,0,0.0,0,49,67,8.4,6.1,0.77
Blaze Kamoku,184169,WR,HAWAII,9,6.0,2,81.8,50.0,1,2,0,10.0,1,0.38,4,180,0,61.0,67.5,61.5,,62.2,0.0,0,0,19,0.0,0,93,0,49.4,9,91.4,85,94.6,88,130.3,11,1,5.4,5,88,37,4.1,9.8,1.04
Derrick Eley,193128,WR,CHARLOTTE,10,18.5,3,54.5,0.0,0,1,0,25.0,2,-0.4,6,136,0,38.0,77.0,71.6,,70.6,0.0,0,1,32,0.0,0,57,0,36.4,6,96.5,55,61.4,35,78.6,11,1,38.6,22,102,11,1.8,17.0,1.85
James Peoples,183706,HB,OHIO STATE,12,-1.8,0,90.9,100.0,1,1,0,0.0,0,0.51,4,260,0,80.9,83.8,76.9,31.0,64.7,0.0,0,0,12,17.5,17,97,0,64.9,10,80.4,78,6.2,6,85.6,11,0,3.1,3,50,70,7.0,5.0,0.64
George Hart III,146269,HB,W KENTUCKY,12,3.2,3,72.7,,0,0,0,0.0,0,0.16,1,346,0,79.3,84.1,67.3,80.7,50.2,0.0,0,0,5,27.6,54,196,0,47.9,8,69.4,136,6.1,12,105.5,11,1,4.6,9,18,27,3.4,2.3,0.13
Devonte Lyons,189778,HB,FIU,10,2.5,1,81.8,0.0,0,1,0,10.0,1,-0.27,2,166,1,62.9,29.8,58.4,26.1,53.9,0.0,0,0,14,13.7,10,73,0,33.3,9,80.8,59,4.1,3,84.5,11,0,0.0,0,47,47,5.2,5.2,0.8
Isaiah Mozee,199811,HB,NEBRASKA,12,0.0,8,90.9,,0,0,0,0.0,0,0.01,6,238,0,80.9,78.2,70.1,78.6,73.8,0.0,0,0,39,6.3,3,48,0,43.5,10,89.6,43,52.1,25,107.2,11,0,2.1,1,107,120,12.0,10.7,2.49
Ousmane Kromah,198443,HB,FLORIDA ST,12,5.1,3,81.8,,0,0,0,18.2,2,0.32,4,167,0,44.3,68.1,79.7,52.6,71.4,0.0,0,0,43,33.8,23,68,1,50.0,9,64.7,44,0.0,0,149.1,11,1,8.8,6,147,115,12.8,16.3,3.34
Chris Lawson,199517,WR,WASHINGTON,8,12.4,1,81.8,100.0,2,2,0,0.0,0,0.21,4,340,1,80.1,19.1,65.3,,63.5,0.0,0,0,42,0.0,0,41,0,55.0,9,97.6,40,39.0,16,103.4,11,0,61.0,25,97,40,4.4,10.8,2.43
